# scorer=cert energy=hybrid K=3 N=1000 M=4150 seed=2 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen
69,307,1,1,12.32172726,25,0
69,290,1,1,16.70179963,1,0
69,290,0,1,14.45308039,17,0
69,504,1,1,16.70166396,1,0
69,504,0,1,14.83494455,17,0
71,366,1,1,16.70364532,1,1
71,366,0,1,15.72002522,13,0
71,307,0,1,16.70261756,0,0
71,307,1,1,12.32172733,25,0
71,290,1,1,16.70179961,1,0
71,290,0,1,14.45308043,17,0
71,504,1,1,16.70166396,1,0
71,504,0,1,14.83494444,17,0
73,366,1,1,16.70364532,1,1
73,366,0,1,15.72002533,13,0
73,307,0,1,16.70261755,0,0
73,307,1,1,12.32172734,25,0
73,290,1,1,16.7017996,1,0
73,290,0,1,14.45308046,17,0
73,504,1,1,16.70166394,1,0
73,504,0,1,14.83494436,17,0
74,307,0,1,16.70042161,0,1
74,307,1,1,12.32007581,25,0
74,290,1,1,16.69960221,1,0
74,290,0,1,14.45124015,17,0
74,504,1,1,16.69948589,1,0
74,504,0,1,14.83206502,17,0
74,376,1,1,16.69922588,1,0
74,376,0,1,15.43530863,14,0
76,307,0,1,16.70042594,0,1
76,307,1,1,12.32007662,25,0
76,290,1,1,16.69960672,1,0
76,290,0,1,14.45123916,17,0
76,504,1,1,16.69948374,1,0
76,504,0,1,14.83206097,17,0
76,376,1,1,16.69922775,1,0
76,376,0,1,15.4353076,14,0
78,307,0,1,16.70042581,0,1
78,307,1,1,12.32007499,25,0
78,290,1,1,16.69960833,1,0
78,290,0,1,14.45123721,17,0
78,504,1,1,16.69948206,1,0
78,504,0,1,14.83206267,17,0
78,376,1,1,16.69922514,1,0
78,376,0,1,15.43530601,14,0
80,307,0,1,16.70042555,0,1
80,307,1,1,12.32007254,25,0
80,290,1,1,16.69960958,1,0
80,290,0,1,14.45123935,17,0
80,504,1,1,16.69948166,1,0
80,504,0,1,14.83206119,17,0
80,376,1,1,16.69922409,1,0
80,376,0,1,15.43530225,14,0
82,307,0,1,16.70042758,0,1
82,307,1,1,12.32007108,25,0
82,290,1,1,16.69960973,1,0
82,290,0,1,14.45123785,17,0
82,504,1,1,16.69948309,1,0
82,504,0,1,14.83206145,17,0
82,376,1,1,16.69922314,1,0
82,376,0,1,15.43530173,14,0
84,307,0,1,16.70042655,0,1
84,307,1,1,12.32007045,25,0
84,290,1,1,16.69961082,1,0
84,290,0,1,14.45123826,17,0
84,504,1,1,16.69948407,1,0
84,504,0,1,14.83205999,17,0
84,376,1,1,16.69922377,1,0
84,376,0,1,15.4353007,14,0
86,307,0,1,16.70042672,0,1
86,307,1,1,12.32007067,25,0
86,290,1,1,16.69961085,1,0
86,290,0,1,14.45123815,17,0
86,504,1,1,16.69948367,1,0
86,504,0,1,14.83205993,17,0
86,376,1,1,16.699222,1,0
86,376,0,1,15.43529998,14,0
88,307,0,1,16.70042676,0,1
88,307,1,1,12.32007065,25,0
88,290,1,1,16.69961148,1,0
88,290,0,1,14.45123814,17,0
88,504,1,1,16.69948462,1,0
88,504,0,1,14.83205902,17,0
88,376,1,1,16.69922195,1,0
88,376,0,1,15.43529929,14,0
90,307,0,1,16.7004265,0,1
90,307,1,1,12.32007039,25,0
90,290,1,1,16.69961177,1,0
90,290,0,1,14.45123783,17,0
90,504,1,1,16.69948461,1,0
90,504,0,1,14.83205887,17,0
90,376,1,1,16.69922198,1,0
90,376,0,1,15.43529906,14,0
92,307,0,1,16.70042687,0,1
92,307,1,1,12.32007016,25,0
92,290,1,1,16.69961191,1,0
92,290,0,1,14.45123802,17,0
92,504,1,1,16.69948482,1,0
92,504,0,1,14.83205841,17,0
92,376,1,1,16.69922167,1,0
92,376,0,1,15.43529875,14,0
93,290,1,1,16.69639809,1,1
93,290,0,1,14.44870426,17,0
93,504,1,1,16.69628538,1,0
93,504,0,1,14.83048985,17,0
93,376,1,1,16.69602067,1,0
93,376,0,1,15.43099102,14,0
93,844,1,1,16.69531173,1,0
93,844,0,1,13.76971344,17,0
95,290,1,1,16.69641205,1,1
95,290,0,1,14.44869616,17,0
95,504,1,1,16.69628752,1,0
95,504,0,1,14.83048527,17,0
95,376,1,1,16.69602476,1,0
95,376,0,1,15.43097397,14,0
95,844,1,1,16.69530947,1,0
95,844,0,1,13.7697188,17,0
97,290,1,1,16.69641412,1,1
97,290,0,1,14.44869535,17,0
97,504,1,1,16.69629178,1,0
97,504,0,1,14.83048403,17,0
97,376,1,1,16.69602282,1,0
97,376,0,1,15.4309639,14,0
97,844,1,1,16.69530975,1,0
97,844,0,1,13.76972334,17,0
99,290,1,1,16.69641837,1,1
99,290,0,1,14.44869485,17,0
99,504,1,1,16.69629435,1,0
99,504,0,1,14.83048109,17,0
99,376,1,1,16.69601972,1,0
99,376,0,1,15.43095845,14,0
99,844,1,1,16.69530824,1,0
99,844,0,1,13.76972493,17,0
101,290,1,1,16.69641926,1,1
101,290,0,1,14.44869433,17,0
101,504,1,1,16.69629458,1,0
101,504,0,1,14.83047951,17,0
101,376,1,1,16.69601806,1,0
101,376,0,1,15.4309557,14,0
101,844,1,1,16.69530704,1,0
101,844,0,1,13.76972654,17,0
103,290,1,1,16.69641934,1,1
103,290,0,1,14.44869456,17,0
103,504,1,1,16.69629502,1,0
103,504,0,1,14.8304785,17,0
103,376,1,1,16.69601636,1,0
103,376,0,1,15.43095514,14,0
103,844,1,1,16.69530624,1,0
103,844,0,1,13.76972718,17,0
105,290,1,1,16.69641947,1,1
105,290,0,1,14.44869465,17,0
105,504,1,1,16.69629507,1,0
105,504,0,1,14.8304778,17,0
105,376,1,1,16.69601522,1,0
105,376,0,1,15.43095505,14,0
105,844,1,1,16.69530554,1,0
105,844,0,1,13.76972785,17,0
107,290,1,1,16.69641944,1,1
107,290,0,1,14.44869483,17,0
107,504,1,1,16.69629517,1,0
107,504,0,1,14.83047714,17,0
107,376,1,1,16.69601491,1,0
107,376,0,1,15.43095536,14,0
107,844,1,1,16.6953053,1,0
107,844,0,1,13.76972819,17,0
109,290,1,1,16.69641939,1,1
109,290,0,1,14.44869504,17,0
109,504,1,1,16.69629522,1,0
109,504,0,1,14.83047669,17,0
109,376,1,1,16.6960147,1,0
109,376,0,1,15.43095569,14,0
109,844,1,1,16.69530526,1,0
109,844,0,1,13.76972837,17,0
111,290,1,1,16.69641936,1,1
111,290,0,1,14.44869521,17,0
111,504,1,1,16.69629523,1,0
111,504,0,1,14.83047637,17,0
111,376,1,1,16.69601462,1,0
111,376,0,1,15.430956,14,0
111,844,1,1,16.69530523,1,0
111,844,0,1,13.76972848,17,0
112,504,1,1,16.69227289,1,1
112,504,0,1,14.82877987,17,0
112,376,1,1,16.69200749,1,0
112,376,0,1,15.4251198,14,0
112,844,1,1,16.69129326,1,0
112,844,0,1,13.76730187,17,0
112,508,1,1,16.69120955,2,0
112,508,0,1,15.07935163,18,0
114,504,1,1,16.69227828,1,1
114,504,0,1,14.82878066,17,0
114,376,1,1,16.6920046,1,0
114,376,0,1,15.42508897,14,0
114,844,1,1,16.69128275,1,0
114,844,0,1,13.76730793,17,0
114,508,1,1,16.69121419,2,0
114,508,0,1,15.07934188,18,0
116,504,1,1,16.69228386,1,1
116,504,0,1,14.82878139,17,0
116,376,1,1,16.69200516,1,0
116,376,0,1,15.42507557,14,0
116,844,1,1,16.69127939,1,0
116,844,0,1,13.76731274,17,0
116,508,1,1,16.69121137,2,0
116,508,0,1,15.07933437,18,0
118,504,1,1,16.69228704,1,1
118,504,0,1,14.82877836,17,0
118,376,1,1,16.69200203,1,0
118,376,0,1,15.42506543,14,0
118,844,1,1,16.69127789,1,0
118,844,0,1,13.76731414,17,0
118,508,1,1,16.69120658,2,0
118,508,0,1,15.07933224,18,0
120,504,1,1,16.69228837,1,1
120,504,0,1,14.82877709,17,0
120,376,1,1,16.69200039,1,0
120,376,0,1,15.42506107,14,0
120,844,1,1,16.69127704,1,0
120,844,0,1,13.76731639,17,0
120,508,1,1,16.69120316,2,0
120,508,0,1,15.07932947,18,0
122,504,1,1,16.69228913,1,1
122,504,0,1,14.82877663,17,0
122,376,1,1,16.69199801,1,0
122,376,0,1,15.42505932,14,0
122,844,1,1,16.69127578,1,0
122,844,0,1,13.76731715,17,0
122,508,1,1,16.69120168,2,0
122,508,0,1,15.07932747,18,0
124,504,1,1,16.69228939,1,1
124,504,0,1,14.82877583,17,0
124,376,1,1,16.69199671,1,0
124,376,0,1,15.42505873,14,0
124,844,1,1,16.69127477,1,0
124,844,0,1,13.76731807,17,0
124,508,1,1,16.69120078,2,0
124,508,0,1,15.07932634,18,0
126,504,1,1,16.69228961,1,1
126,504,0,1,14.82877516,17,0
126,376,1,1,16.69199642,1,0
126,376,0,1,15.42505874,14,0
126,844,1,1,16.6912746,1,0
126,844,0,1,13.7673185,17,0
126,508,1,1,16.69120021,2,0
126,508,0,1,15.07932556,18,0
128,504,1,1,16.69228972,1,1
128,504,0,1,14.82877471,17,0
128,376,1,1,16.69199604,1,0
128,376,0,1,15.4250589,14,0
128,844,1,1,16.69127446,1,0
128,844,0,1,13.76731875,17,0
128,508,1,1,16.69119994,2,0
128,508,0,1,15.079325,18,0
130,504,1,1,16.69228973,1,1
130,504,0,1,14.82877438,17,0
130,376,1,1,16.69199581,1,0
130,376,0,1,15.42505913,14,0
130,844,1,1,16.69127431,1,0
130,844,0,1,13.7673189,17,0
130,508,1,1,16.69119986,2,0
130,508,0,1,15.07932468,18,0
131,376,1,1,16.6878919,1,1
131,376,0,1,15.41922301,14,0
131,844,1,1,16.68718051,1,0
131,844,0,1,13.7624015,17,0
131,508,1,1,16.68707036,2,0
131,508,0,1,15.07719011,18,0
131,394,0,1,16.68648098,1,0
131,394,1,1,15.44652772,13,0
133,376,1,1,16.68789354,1,1
133,376,0,1,15.41921715,14,0
133,844,1,1,16.68716963,1,0
133,844,0,1,13.76240094,17,0
133,508,1,1,16.68707614,2,0
133,508,0,1,15.07718181,18,0
133,394,0,1,16.68648737,1,0
133,394,1,1,15.44653799,13,0
135,376,1,1,16.68789254,1,1
135,376,0,1,15.41921704,14,0
135,844,1,1,16.6871672,1,0
135,844,0,1,13.7624039,17,0
135,508,1,1,16.68707452,2,0
135,508,0,1,15.07717819,18,0
135,394,0,1,16.68649018,1,0
135,394,1,1,15.44654217,13,0
137,376,1,1,16.68789148,1,1
137,376,0,1,15.41921452,14,0
137,844,1,1,16.68716661,1,0
137,844,0,1,13.76240309,17,0
137,508,1,1,16.6870754,2,0
137,508,0,1,15.0771776,18,0
137,394,0,1,16.68649041,1,0
137,394,1,1,15.44654419,13,0
139,376,1,1,16.68788994,1,1
139,376,0,1,15.41921461,14,0
139,844,1,1,16.68716655,1,0
139,844,0,1,13.76240443,17,0
139,508,1,1,16.68707547,2,0
139,508,0,1,15.07717651,18,0
139,394,0,1,16.68649013,1,0
139,394,1,1,15.44654481,13,0
141,376,1,1,16.68788953,1,1
141,376,0,1,15.41921518,14,0
141,844,1,1,16.68716667,1,0
141,844,0,1,13.76240465,17,0
141,508,1,1,16.68707521,2,0
141,508,0,1,15.07717581,18,0
141,394,0,1,16.68649003,1,0
141,394,1,1,15.44654543,13,0
143,376,1,1,16.68788952,1,1
143,376,0,1,15.41921562,14,0
143,844,1,1,16.68716665,1,0
143,844,0,1,13.76240488,17,0
143,508,1,1,16.68707512,2,0
143,508,0,1,15.07717547,18,0
143,394,0,1,16.68649057,1,0
143,394,1,1,15.44654508,13,0
145,376,1,1,16.68788957,1,1
145,376,0,1,15.41921611,14,0
145,844,1,1,16.68716668,1,0
145,844,0,1,13.76240502,17,0
145,508,1,1,16.68707518,2,0
145,508,0,1,15.07717526,18,0
145,394,0,1,16.68649046,1,0
145,394,1,1,15.44654496,13,0
147,376,1,1,16.68788948,1,1
147,376,0,1,15.41921649,14,0
147,844,1,1,16.68716673,1,0
147,844,0,1,13.7624051,17,0
147,508,1,1,16.68707517,2,0
147,508,0,1,15.07717505,18,0
147,394,0,1,16.68649045,1,0
147,394,1,1,15.44654493,13,0
149,376,1,1,16.68788947,1,1
149,376,0,1,15.41921675,14,0
149,844,1,1,16.68716674,1,0
149,844,0,1,13.76240511,17,0
149,508,1,1,16.68707517,2,0
149,508,0,1,15.07717497,18,0
149,394,0,1,16.68649041,1,0
149,394,1,1,15.44654486,13,0
150,844,1,1,16.68278302,1,1
150,844,0,1,13.75758702,17,0
150,508,1,1,16.68266497,2,0
150,508,0,1,15.07103339,18,0
150,394,0,1,16.68207117,1,0
150,394,1,1,15.44183052,13,0
150,670,0,1,16.68208996,2,0
150,670,1,1,15.81114947,12,0
152,844,1,1,16.68279163,1,1
152,844,0,1,13.75758155,17,0
152,508,1,1,16.6826685,2,0
152,508,0,1,15.0710283,18,0
152,394,0,1,16.68207332,1,0
152,394,1,1,15.44182156,13,0
152,670,0,1,16.68208267,2,0
152,670,1,1,15.81117214,12,0
154,844,1,1,16.68279253,1,1
154,844,0,1,13.75758086,17,0
154,508,1,1,16.68267112,2,0
154,508,0,1,15.07102995,18,0
154,394,0,1,16.68207863,1,0
154,394,1,1,15.44181606,13,0
154,670,0,1,16.68207551,2,0
154,670,1,1,15.81117734,12,0
156,844,1,1,16.6827931,1,1
156,844,0,1,13.75757953,17,0
156,508,1,1,16.68267396,2,0
156,508,0,1,15.07102986,18,0
156,394,0,1,16.68207512,1,0
156,394,1,1,15.44181664,13,0
156,670,0,1,16.68207353,2,0
156,670,1,1,15.81118277,12,0
158,844,1,1,16.68279249,1,1
158,844,0,1,13.75757995,17,0
158,508,1,1,16.6826755,2,0
158,508,0,1,15.07103065,18,0
158,394,0,1,16.68207492,1,0
158,394,1,1,15.44181441,13,0
158,670,0,1,16.68207274,2,0
158,670,1,1,15.81118622,12,0
160,844,1,1,16.68279232,1,1
160,844,0,1,13.75757958,17,0
160,508,1,1,16.68267618,2,0
160,508,0,1,15.07103128,18,0
160,394,0,1,16.68207375,1,0
160,394,1,1,15.44181353,13,0
160,670,0,1,16.68207201,2,0
160,670,1,1,15.81118756,12,0
162,844,1,1,16.68279216,1,1
162,844,0,1,13.7575796,17,0
162,508,1,1,16.68267645,2,0
162,508,0,1,15.07103167,18,0
162,394,0,1,16.6820738,1,0
162,394,1,1,15.44181272,13,0
162,670,0,1,16.68207128,2,0
162,670,1,1,15.81118793,12,0
164,844,1,1,16.68279228,1,1
164,844,0,1,13.75757939,17,0
164,508,1,1,16.68267674,2,0
164,508,0,1,15.07103203,18,0
164,394,0,1,16.68207352,1,0
164,394,1,1,15.44181223,13,0
164,670,0,1,16.68207116,2,0
164,670,1,1,15.81118852,12,0
166,844,1,1,16.68279226,1,1
166,844,0,1,13.75757932,17,0
166,508,1,1,16.68267684,2,0
166,508,0,1,15.07103222,18,0
166,394,0,1,16.68207343,1,0
166,394,1,1,15.44181204,13,0
166,670,0,1,16.68207091,2,0
166,670,1,1,15.81118854,12,0
168,844,1,1,16.68279231,1,1
168,844,0,1,13.75757927,17,0
168,508,1,1,16.68267691,2,0
168,508,0,1,15.07103233,18,0
168,394,0,1,16.68207335,1,0
168,394,1,1,15.4418119,13,0
168,670,0,1,16.6820708,2,0
168,670,1,1,15.81118853,12,0
169,508,1,1,16.67758134,2,1
169,508,0,1,15.06727507,18,0
169,394,0,1,16.67696451,1,0
169,394,1,1,15.43459424,13,0
169,670,0,1,16.67697048,2,0
169,670,1,1,15.80735484,12,0
169,850,0,1,16.67632953,1,0
169,850,1,1,13.17042118,20,0
171,508,1,1,16.67759475,2,1
171,508,0,1,15.06727816,18,0
171,394,0,1,16.67696065,1,0
171,394,1,1,15.43456885,13,0
171,670,0,1,16.6769586,2,0
171,670,1,1,15.80737752,12,0
171,850,0,1,16.67631666,1,0
171,850,1,1,13.17042589,20,0
173,508,1,1,16.67760402,2,1
173,508,0,1,15.0672813,18,0
173,394,0,1,16.67695297,1,0
173,394,1,1,15.43456664,13,0
173,670,0,1,16.67695231,2,0
173,670,1,1,15.80738827,12,0
173,850,0,1,16.67630648,1,0
173,850,1,1,13.17042721,20,0
175,508,1,1,16.67760521,2,1
175,508,0,1,15.06728382,18,0
175,394,0,1,16.67695218,1,0
175,394,1,1,15.43456255,13,0
175,670,0,1,16.67694953,2,0
175,670,1,1,15.80739018,12,0
175,850,0,1,16.6763042,1,0
175,850,1,1,13.17042837,20,0
177,508,1,1,16.67760591,2,1
177,508,0,1,15.06728501,18,0
177,394,0,1,16.67695178,1,0
177,394,1,1,15.4345615,13,0
177,670,0,1,16.67694851,2,0
177,670,1,1,15.80739039,12,0
177,850,0,1,16.67630363,1,0
177,850,1,1,13.17042929,20,0
179,508,1,1,16.67760613,2,1
179,508,0,1,15.0672858,18,0
179,394,0,1,16.67695159,1,0
179,394,1,1,15.43456091,13,0
179,670,0,1,16.67694801,2,0
179,670,1,1,15.80739018,12,0
179,850,0,1,16.67630343,1,0
179,850,1,1,13.17042954,20,0
181,508,1,1,16.67760624,2,1
181,508,0,1,15.06728615,18,0
181,394,0,1,16.67695149,1,0
181,394,1,1,15.43456073,13,0
181,670,0,1,16.67694787,2,0
181,670,1,1,15.80738976,12,0
181,850,0,1,16.67630328,1,0
181,850,1,1,13.17042964,20,0
183,508,1,1,16.67760629,2,1
