# scorer=cert energy=hybrid K=3 N=1000 M=4200 seed=1 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
111,69,1,1,6.340707353,1,1,1
111,69,0,1,4.167910274,37,0,1
111,236,0,1,6.340505106,0,0,1
111,236,1,1,-0.2077563671,59,0,1
111,920,1,1,6.340024267,1,0,1
111,920,0,1,4.223586424,28,0,1
111,801,1,1,6.338805206,1,0,1
111,801,0,1,3.635565858,33,0,1
112,236,0,1,6.339452985,0,1,1
112,236,1,1,-0.209052931,59,0,1
112,920,1,1,6.33897423,1,0,1
112,920,0,1,4.222998685,28,0,1
112,801,1,1,6.337757394,1,0,1
112,801,0,1,3.63461911,33,0,1
112,802,1,1,6.335696365,2,0,1
112,802,0,1,2.527527346,43,0,1
114,236,0,1,6.33945471,0,1,1
114,236,1,1,-0.2090554511,59,0,1
114,920,1,1,6.338974348,1,0,1
114,920,0,1,4.222991822,28,0,1
114,801,1,1,6.337756675,1,0,1
114,801,0,1,3.634617934,33,0,1
114,802,1,1,6.33569969,2,0,1
114,802,0,1,2.52753016,43,0,1
116,236,0,1,6.339454282,0,1,1
116,236,1,1,-0.2090541476,59,0,1
116,920,1,1,6.338973968,1,0,1
116,920,0,1,4.222998009,28,0,1
116,801,1,1,6.337757134,1,0,1
116,801,0,1,3.634617692,33,0,1
116,802,1,1,6.335703284,2,0,1
116,802,0,1,2.527527893,43,0,1
118,236,0,1,6.339454345,0,1,1
118,236,1,1,-0.2090533172,59,0,1
118,920,1,1,6.338975762,1,0,1
118,920,0,1,4.222992841,28,0,1
118,801,1,1,6.337757891,1,0,1
118,801,0,1,3.63461778,33,0,1
118,802,1,1,6.335703101,2,0,1
118,802,0,1,2.52752595,43,0,1
120,236,0,1,6.339454783,0,1,1
120,236,1,1,-0.2090526091,59,0,1
120,920,1,1,6.338976047,1,0,1
120,920,0,1,4.222996262,28,0,1
120,801,1,1,6.33775792,1,0,1
120,801,0,1,3.634617452,33,0,1
120,802,1,1,6.335701511,2,0,1
120,802,0,1,2.527527481,43,0,1
122,236,0,1,6.339454739,0,1,1
122,236,1,1,-0.2090534664,59,0,1
122,920,1,1,6.338974819,1,0,1
122,920,0,1,4.222991611,28,0,1
122,801,1,1,6.337757498,1,0,1
122,801,0,1,3.634618282,33,0,1
122,802,1,1,6.335702088,2,0,1
122,802,0,1,2.527527045,43,0,1
124,236,0,1,6.339455055,0,1,1
124,236,1,1,-0.2090540953,59,0,1
124,920,1,1,6.33897552,1,0,1
124,920,0,1,4.222995748,28,0,1
124,801,1,1,6.337757223,1,0,1
124,801,0,1,3.634617002,33,0,1
124,802,1,1,6.335702167,2,0,1
124,802,0,1,2.527526872,43,0,1
126,236,0,1,6.339454731,0,1,1
126,236,1,1,-0.2090535867,59,0,1
126,920,1,1,6.33897627,1,0,1
126,920,0,1,4.222994106,28,0,1
126,801,1,1,6.337758223,1,0,1
126,801,0,1,3.634617086,33,0,1
126,802,1,1,6.335701282,2,0,1
126,802,0,1,2.527527573,43,0,1
128,236,0,1,6.339454891,0,1,1
128,236,1,1,-0.2090534231,59,0,1
128,920,1,1,6.338975976,1,0,1
128,920,0,1,4.222996966,28,0,1
128,801,1,1,6.337757727,1,0,1
128,801,0,1,3.634616936,33,0,1
128,802,1,1,6.335701324,2,0,1
128,802,0,1,2.527527846,43,0,1
130,236,0,1,6.339454661,0,1,1
130,236,1,1,-0.2090530465,59,0,1
130,920,1,1,6.33897588,1,0,1
130,920,0,1,4.222994795,28,0,1
130,801,1,1,6.337758438,1,0,1
130,801,0,1,3.634617383,33,0,1
130,802,1,1,6.3357009,2,0,1
130,802,0,1,2.527528525,43,0,1
131,920,1,1,6.33772245,1,1,1
131,920,0,1,4.221995037,28,0,1
131,801,1,1,6.336506424,1,0,1
131,801,0,1,3.633228439,33,0,1
131,802,1,1,6.334458428,2,0,1
131,802,0,1,2.523483232,43,0,1
131,822,1,1,6.334261407,0,0,1
131,822,0,1,2.225290603,46,0,1
133,920,1,1,6.337721235,1,1,1
133,920,0,1,4.221995244,28,0,1
133,801,1,1,6.336510206,1,0,1
133,801,0,1,3.63322531,33,0,1
133,802,1,1,6.334460863,2,0,1
133,802,0,1,2.523484826,43,0,1
133,822,1,1,6.334263495,0,0,1
133,822,0,1,2.225292049,46,0,1
135,920,1,1,6.33772064,1,1,1
135,920,0,1,4.221995547,28,0,1
135,801,1,1,6.336508484,1,0,1
135,801,0,1,3.633224471,33,0,1
135,802,1,1,6.334461574,2,0,1
135,802,0,1,2.523487868,43,0,1
135,822,1,1,6.334262887,0,0,1
135,822,0,1,2.22529473,46,0,1
137,920,1,1,6.337718911,1,1,1
137,920,0,1,4.22199348,28,0,1
137,801,1,1,6.336508065,1,0,1
137,801,0,1,3.633223606,33,0,1
137,802,1,1,6.33446132,2,0,1
137,802,0,1,2.52348775,43,0,1
137,822,1,1,6.334266851,0,0,1
137,822,0,1,2.225293741,46,0,1
139,920,1,1,6.33771843,1,1,1
139,920,0,1,4.221994401,28,0,1
139,801,1,1,6.336507768,1,0,1
139,801,0,1,3.633223819,33,0,1
139,802,1,1,6.334463174,2,0,1
139,802,0,1,2.523488213,43,0,1
139,822,1,1,6.334266572,0,0,1
139,822,0,1,2.225295496,46,0,1
141,920,1,1,6.337717853,1,1,1
141,920,0,1,4.22199364,28,0,1
141,801,1,1,6.336507049,1,0,1
141,801,0,1,3.633223679,33,0,1
141,802,1,1,6.334462382,2,0,1
141,802,0,1,2.52348781,43,0,1
141,822,1,1,6.334267046,0,0,1
141,822,0,1,2.22529503,46,0,1
143,920,1,1,6.337716912,1,1,1
143,920,0,1,4.221992392,28,0,1
143,801,1,1,6.336506856,1,0,1
143,801,0,1,3.633224495,33,0,1
143,802,1,1,6.334462974,2,0,1
143,802,0,1,2.523486837,43,0,1
143,822,1,1,6.334267962,0,0,1
143,822,0,1,2.225294827,46,0,1
145,920,1,1,6.337716604,1,1,1
145,920,0,1,4.221992433,28,0,1
145,801,1,1,6.336506501,1,0,1
145,801,0,1,3.633224647,33,0,1
145,802,1,1,6.33446303,2,0,1
145,802,0,1,2.523486583,43,0,1
145,822,1,1,6.334268214,0,0,1
145,822,0,1,2.225294639,46,0,1
147,920,1,1,6.337716289,1,1,1
147,920,0,1,4.221992789,28,0,1
147,801,1,1,6.336506452,1,0,1
147,801,0,1,3.633224498,33,0,1
147,802,1,1,6.334463002,2,0,1
147,802,0,1,2.523486765,43,0,1
147,822,1,1,6.334269446,0,0,1
147,822,0,1,2.225294757,46,0,1
149,920,1,1,6.337715993,1,1,1
149,920,0,1,4.221992115,28,0,1
149,801,1,1,6.336506258,1,0,1
149,801,0,1,3.633224448,33,0,1
149,802,1,1,6.334463442,2,0,1
149,802,0,1,2.523486466,43,0,1
149,822,1,1,6.334270025,0,0,1
149,822,0,1,2.225294367,46,0,1
150,801,1,1,6.334763429,1,1,1
150,801,0,1,3.632108353,33,0,1
150,802,1,1,6.332734044,2,0,1
150,802,0,1,2.521127971,43,0,1
150,822,1,1,6.332525897,0,0,1
150,822,0,1,2.22445606,46,0,1
150,149,0,1,6.33248588,1,0,1
150,149,1,1,2.671037901,35,0,1
152,801,1,1,6.334763677,1,1,1
152,801,0,1,3.63210451,33,0,1
152,802,1,1,6.332728499,2,0,1
152,802,0,1,2.522354526,44,0,1
152,822,1,1,6.332536511,0,0,1
152,822,0,1,2.22445708,46,0,1
152,149,0,1,6.332488093,1,0,1
152,149,1,1,2.671037794,35,0,1
154,801,1,1,6.334763238,1,1,1
154,801,0,1,3.632104414,33,0,1
154,802,1,1,6.332735048,2,0,1
154,802,0,1,2.522353289,44,0,1
154,822,1,1,6.332535959,0,0,1
154,822,0,1,2.22446153,46,0,1
154,149,0,1,6.33249101,1,0,1
154,149,1,1,2.671043674,35,0,1
156,801,1,1,6.334765938,1,1,1
156,801,0,1,3.632106075,33,0,1
156,802,1,1,6.332734217,2,0,1
156,802,0,1,2.522352322,44,0,1
156,822,1,1,6.332530988,0,0,1
156,822,0,1,2.224459173,46,0,1
156,149,0,1,6.33249433,1,0,1
156,149,1,1,2.671047773,35,0,1
158,801,1,1,6.334768143,1,1,1
158,801,0,1,3.632103739,33,0,1
158,802,1,1,6.332733783,2,0,1
158,802,0,1,2.522355649,44,0,1
158,822,1,1,6.332530558,0,0,1
158,822,0,1,2.224462111,46,0,1
158,149,0,1,6.332495794,1,0,1
158,149,1,1,2.671048546,35,0,1
160,801,1,1,6.334768343,1,1,1
160,801,0,1,3.632103891,33,0,1
160,802,1,1,6.33273356,2,0,1
160,802,0,1,2.52235433,44,0,1
160,822,1,1,6.332531368,0,0,1
160,822,0,1,2.224461323,46,0,1
160,149,0,1,6.332496958,1,0,1
160,149,1,1,2.671052775,35,0,1
162,801,1,1,6.334768831,1,1,1
162,801,0,1,3.632104833,33,0,1
162,802,1,1,6.332733844,2,0,1
162,802,0,1,2.522354897,44,0,1
162,822,1,1,6.332530599,0,0,1
162,822,0,1,2.224461309,46,0,1
162,149,0,1,6.332496204,1,0,1
162,149,1,1,2.671052142,35,0,1
