# scorer=cert energy=hybrid K=3 N=1000 M=4200 seed=3 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
12,882,0,1,2.875545767,0,1,1
12,882,1,1,2.506376759,20,0,1
12,178,1,1,2.874931533,1,0,1
12,178,0,1,2.850913448,3,0,1
12,922,1,1,2.874153868,2,0,1
12,922,0,1,0.8203892711,44,0,1
12,341,1,1,2.873220559,1,0,1
12,341,0,1,0.02760921683,60,0,1
14,882,0,1,2.875523809,0,1,1
14,882,1,1,2.506315596,20,0,1
14,178,1,1,2.874435393,1,0,1
14,178,0,1,2.851164499,3,0,1
14,922,1,1,2.874496655,2,0,1
14,922,0,1,0.8206972077,44,0,1
14,341,1,1,2.872731819,1,0,1
14,341,0,1,0.02768866564,60,0,1
16,882,0,1,2.875858561,0,1,1
16,882,1,1,2.506573865,20,0,1
16,178,1,1,2.874615414,1,0,1
16,178,0,1,2.851118437,3,0,1
16,922,1,1,2.874078885,2,0,1
16,922,0,1,0.8203993583,44,0,1
16,341,1,1,2.872899692,1,0,1
16,341,0,1,0.02764207236,60,0,1
17,178,1,1,2.874470447,1,1,1
17,178,0,1,2.851035158,3,0,1
17,922,1,1,2.874375974,2,0,1
17,922,0,1,0.8208115663,45,0,1
17,341,1,1,2.872780228,1,0,1
17,341,0,1,0.02761868986,60,0,1
17,810,1,1,2.871217742,1,0,1
17,810,0,1,0.2783804904,56,0,1
19,178,1,1,2.87463445,1,1,1
19,178,0,1,2.851070129,3,0,1
19,922,1,1,2.874338107,2,0,1
19,922,0,1,0.8206618018,44,0,1
19,341,1,1,2.87291995,1,0,1
19,341,0,1,0.02766230313,60,0,1
19,810,1,1,2.871347387,1,0,1
19,810,0,1,0.2784584403,56,0,1
21,178,1,1,2.874678709,1,1,1
21,178,0,1,2.850966843,3,0,1
21,922,1,1,2.874315123,2,0,1
21,922,0,1,0.820275512,44,0,1
21,341,1,1,2.872965654,1,0,1
21,341,0,1,0.02759517216,60,0,1
21,810,1,1,2.871413258,1,0,1
21,810,0,1,0.2784409074,56,0,1
23,178,1,1,2.874719859,1,1,1
23,178,0,1,2.851009984,3,0,1
23,922,1,1,2.874223436,2,0,1
23,922,0,1,0.8205128175,44,0,1
23,341,1,1,2.873018877,1,0,1
23,341,0,1,0.02765667724,60,0,1
23,810,1,1,2.871441656,1,0,1
23,810,0,1,0.2784140819,56,0,1
25,178,1,1,2.874639718,1,1,1
25,178,0,1,2.851089606,3,0,1
25,922,1,1,2.874217777,2,0,1
25,922,0,1,0.8205039075,44,0,1
25,341,1,1,2.872925391,1,0,1
25,341,0,1,0.02762249127,60,0,1
25,810,1,1,2.871348961,1,0,1
25,810,0,1,0.2784830511,56,0,1
27,178,1,1,2.874616842,1,1,1
27,178,0,1,2.851061037,3,0,1
27,922,1,1,2.87424121,2,0,1
27,922,0,1,0.8203598869,44,0,1
27,341,1,1,2.872918682,1,0,1
27,341,0,1,0.02762910056,60,0,1
27,810,1,1,2.87135749,1,0,1
27,810,0,1,0.2783974406,56,0,1
29,178,1,1,2.874616098,1,1,1
29,178,0,1,2.851093284,3,0,1
29,922,1,1,2.874265463,2,0,1
29,922,0,1,0.8205620522,44,0,1
29,341,1,1,2.872901566,1,0,1
29,341,0,1,0.02764238198,60,0,1
29,810,1,1,2.871327057,1,0,1
29,810,0,1,0.2784712943,56,0,1
31,178,1,1,2.874624512,1,1,1
31,178,0,1,2.851026971,3,0,1
31,922,1,1,2.874273187,2,0,1
31,922,0,1,0.8203570603,44,0,1
31,341,1,1,2.872923156,1,0,1
31,341,0,1,0.02762171264,60,0,1
31,810,1,1,2.871347996,1,0,1
31,810,0,1,0.2784185909,56,0,1
33,178,1,1,2.874645726,1,1,1
33,178,0,1,2.851075907,3,0,1
33,922,1,1,2.874261686,2,0,1
33,922,0,1,0.8204980979,44,0,1
33,341,1,1,2.872938895,1,0,1
33,341,0,1,0.02764525315,60,0,1
33,810,1,1,2.871367331,1,0,1
33,810,0,1,0.278446026,56,0,1
35,178,1,1,2.874641276,1,1,1
35,178,0,1,2.851042684,3,0,1
35,922,1,1,2.874256229,2,0,1
35,922,0,1,0.8204378203,44,0,1
35,341,1,1,2.872932748,1,0,1
35,341,0,1,0.02762116207,60,0,1
35,810,1,1,2.871361952,1,0,1
35,810,0,1,0.2784456669,56,0,1
36,922,1,1,2.873266955,2,1,1
36,922,0,1,0.8191433965,44,0,1
36,341,1,1,2.871920295,1,0,1
36,341,0,1,0.0272847919,60,0,1
36,810,1,1,2.870353653,1,0,1
36,810,0,1,0.2773844796,56,0,1
36,625,0,1,2.869504181,1,0,1
36,625,1,1,-0.7213970399,76,0,1
38,922,1,1,2.87326168,2,1,1
38,922,0,1,0.8191179156,44,0,1
38,341,1,1,2.871923235,1,0,1
38,341,0,1,0.02727600196,60,0,1
38,810,1,1,2.870353431,1,0,1
38,810,0,1,0.2773851559,56,0,1
38,625,0,1,2.869498136,1,0,1
38,625,1,1,-0.721422802,76,0,1
40,922,1,1,2.87325995,2,1,1
40,922,0,1,0.8190942273,44,0,1
40,341,1,1,2.871931401,1,0,1
40,341,0,1,0.02727125045,60,0,1
40,810,1,1,2.870357743,1,0,1
40,810,0,1,0.2773871411,56,0,1
40,625,0,1,2.869504053,1,0,1
40,625,1,1,-0.7213796656,76,0,1
42,922,1,1,2.873260607,2,1,1
42,922,0,1,0.8190728566,44,0,1
42,341,1,1,2.87193441,1,0,1
42,341,0,1,0.02727170059,60,0,1
42,810,1,1,2.870358691,1,0,1
42,810,0,1,0.2773769122,56,0,1
42,625,0,1,2.86950528,1,0,1
42,625,1,1,-0.7214120686,76,0,1
44,922,1,1,2.873261073,2,1,1
44,922,0,1,0.8190701452,44,0,1
44,341,1,1,2.871936824,1,0,1
44,341,0,1,0.02727186572,60,0,1
44,810,1,1,2.870359858,1,0,1
44,810,0,1,0.2773739818,56,0,1
44,625,0,1,2.869507054,1,0,1
44,625,1,1,-0.7213914608,76,0,1
46,922,1,1,2.873261827,2,1,1
46,922,0,1,0.8190752428,44,0,1
46,341,1,1,2.871936231,1,0,1
46,341,0,1,0.02727287251,60,0,1
46,810,1,1,2.87036014,1,0,1
46,810,0,1,0.2773755718,56,0,1
46,625,0,1,2.869508708,1,0,1
46,625,1,1,-0.7214096575,76,0,1
48,922,1,1,2.873262961,2,1,1
48,922,0,1,0.819083357,44,0,1
48,341,1,1,2.871935542,1,0,1
48,341,0,1,0.02727399356,60,0,1
48,810,1,1,2.870358271,1,0,1
48,810,0,1,0.2773774769,56,0,1
48,625,0,1,2.869508402,1,0,1
48,625,1,1,-0.72139671,76,0,1
50,922,1,1,2.873263835,2,1,1
50,922,0,1,0.8190886254,44,0,1
50,341,1,1,2.871934308,1,0,1
50,341,0,1,0.0272745649,60,0,1
50,810,1,1,2.87035689,1,0,1
50,810,0,1,0.2773789451,56,0,1
50,625,0,1,2.869506598,1,0,1
50,625,1,1,-0.7214063591,76,0,1
52,922,1,1,2.873263786,2,1,1
52,922,0,1,0.8190900775,44,0,1
52,341,1,1,2.871933527,1,0,1
52,341,0,1,0.02727381566,60,0,1
52,810,1,1,2.870356388,1,0,1
52,810,0,1,0.2773808703,56,0,1
52,625,0,1,2.869505514,1,0,1
52,625,1,1,-0.721399336,76,0,1
54,922,1,1,2.873263548,2,1,1
54,922,0,1,0.8190872359,44,0,1
54,341,1,1,2.871933424,1,0,1
54,341,0,1,0.02727337498,60,0,1
54,810,1,1,2.870356447,1,0,1
54,810,0,1,0.2773811239,56,0,1
54,625,0,1,2.869505034,1,0,1
54,625,1,1,-0.7214033377,76,0,1
55,341,1,1,2.870561343,1,1,1
55,341,0,1,0.02537312852,60,0,1
55,810,1,1,2.868983126,1,0,1
55,810,0,1,0.2758546573,56,0,1
55,625,0,1,2.868130291,1,0,1
55,625,1,1,-0.7217481278,76,0,1
55,587,0,1,2.868060169,2,0,1
55,587,1,1,1.89007167,35,0,1
57,341,1,1,2.870567013,1,1,1
57,341,0,1,0.02537114349,60,0,1
57,810,1,1,2.868989477,1,0,1
57,810,0,1,0.2758838054,56,0,1
57,625,0,1,2.868131983,1,0,1
57,625,1,1,-0.7217257098,76,0,1
57,587,0,1,2.868063103,2,0,1
57,587,1,1,1.890082983,35,0,1
59,341,1,1,2.870567431,1,1,1
59,341,0,1,0.02537541367,60,0,1
59,810,1,1,2.868982838,1,0,1
59,810,0,1,0.2758712155,56,0,1
59,625,0,1,2.868135713,1,0,1
59,625,1,1,-0.7217114492,76,0,1
59,587,0,1,2.868073146,2,0,1
59,587,1,1,1.890066533,35,0,1
61,341,1,1,2.870563197,1,1,1
61,341,0,1,0.02537656073,60,0,1
61,810,1,1,2.868981003,1,0,1
61,810,0,1,0.2758724317,56,0,1
61,625,0,1,2.868132585,1,0,1
61,625,1,1,-0.7217157021,76,0,1
61,587,0,1,2.868076754,2,0,1
61,587,1,1,1.890069012,35,0,1
63,341,1,1,2.870563994,1,1,1
63,341,0,1,0.02537459735,60,0,1
63,810,1,1,2.868976799,1,0,1
63,810,0,1,0.2758729655,56,0,1
63,625,0,1,2.868127061,1,0,1
63,625,1,1,-0.7217169577,76,0,1
63,587,0,1,2.868081416,2,0,1
63,587,1,1,1.890059285,35,0,1
65,341,1,1,2.870562851,1,1,1
65,341,0,1,0.02537742985,60,0,1
65,810,1,1,2.868973307,1,0,1
65,810,0,1,0.2758700653,56,0,1
65,625,0,1,2.868128514,1,0,1
65,625,1,1,-0.7217112896,76,0,1
65,587,0,1,2.86808096,2,0,1
65,587,1,1,1.890071329,35,0,1
67,341,1,1,2.870564086,1,1,1
67,341,0,1,0.02537702202,60,0,1
67,810,1,1,2.868976226,1,0,1
67,810,0,1,0.2758734783,56,0,1
67,625,0,1,2.868128758,1,0,1
67,625,1,1,-0.7217072397,76,0,1
67,587,0,1,2.868080042,2,0,1
67,587,1,1,1.890059833,35,0,1
69,341,1,1,2.87056532,1,1,1
69,341,0,1,0.02537759298,60,0,1
69,810,1,1,2.868976331,1,0,1
69,810,0,1,0.2758713719,56,0,1
69,625,0,1,2.868129522,1,0,1
69,625,1,1,-0.7217143393,76,0,1
69,587,0,1,2.86807938,2,0,1
69,587,1,1,1.890066416,35,0,1
71,341,1,1,2.870564915,1,1,1
71,341,0,1,0.02537855957,60,0,1
71,810,1,1,2.868974661,1,0,1
71,810,0,1,0.2758726912,56,0,1
71,625,0,1,2.868129222,1,0,1
71,625,1,1,-0.7217116837,76,0,1
71,587,0,1,2.868079329,2,0,1
71,587,1,1,1.890062465,35,0,1
73,341,1,1,2.870565542,1,1,1
73,341,0,1,0.02537671297,60,0,1
73,810,1,1,2.868975885,1,0,1
73,810,0,1,0.2758721057,56,0,1
73,625,0,1,2.868129577,1,0,1
73,625,1,1,-0.7217084124,76,0,1
73,587,0,1,2.868080834,2,0,1
73,587,1,1,1.890063668,35,0,1
74,810,1,1,2.866284738,1,1,1
74,810,0,1,0.2740330934,56,0,1
74,625,0,1,2.865427115,1,0,1
74,625,1,1,-0.7215572248,82,0,1
74,587,0,1,2.865380609,2,0,1
74,587,1,1,1.886595647,35,0,1
74,206,1,1,2.865332036,1,0,1
74,206,0,1,-0.1128481767,55,0,1
76,810,1,1,2.86627777,1,1,1
76,810,0,1,0.2740385176,56,0,1
76,625,0,1,2.865434165,1,0,1
76,625,1,1,-0.7215835405,82,0,1
76,587,0,1,2.865378502,2,0,1
76,587,1,1,1.886573334,35,0,1
76,206,1,1,2.865342391,1,0,1
76,206,0,1,-0.1128500459,55,0,1
78,810,1,1,2.866273623,1,1,1
78,810,0,1,0.2740391174,56,0,1
78,625,0,1,2.865432181,1,0,1
78,625,1,1,-0.7215661019,82,0,1
78,587,0,1,2.865391553,2,0,1
78,587,1,1,1.886580291,35,0,1
78,206,1,1,2.865334931,1,0,1
78,206,0,1,-0.1128561341,55,0,1
80,810,1,1,2.86626324,1,1,1
80,810,0,1,0.2740380076,56,0,1
80,625,0,1,2.865428649,1,0,1
80,625,1,1,-0.7215586569,82,0,1
80,587,0,1,2.865389056,2,0,1
80,587,1,1,1.886557662,35,0,1
80,206,1,1,2.865335025,1,0,1
80,206,0,1,-0.1128512797,55,0,1
82,810,1,1,2.86626482,1,1,1
82,810,0,1,0.2740393329,56,0,1
82,625,0,1,2.865430864,1,0,1
82,625,1,1,-0.7232077676,76,0,1
82,587,0,1,2.865394207,2,0,1
82,587,1,1,1.886581507,35,0,1
82,206,1,1,2.865335968,1,0,1
82,206,0,1,-0.1128507741,55,0,1
84,810,1,1,2.866269317,1,1,1
84,810,0,1,0.2740372328,56,0,1
84,625,0,1,2.865433529,1,0,1
84,625,1,1,-0.7215675643,82,0,1
84,587,0,1,2.865393367,2,0,1
84,587,1,1,1.886562783,35,0,1
84,206,1,1,2.865338852,1,0,1
84,206,0,1,-0.1128523807,55,0,1
86,810,1,1,2.866273582,1,1,1
86,810,0,1,0.2740389437,56,0,1
86,625,0,1,2.865438149,1,0,1
86,625,1,1,-0.7215607867,82,0,1
86,587,0,1,2.865393637,2,0,1
86,587,1,1,1.886573175,35,0,1
86,206,1,1,2.865346272,1,0,1
86,206,0,1,-0.1128508758,55,0,1
88,810,1,1,2.866272773,1,1,1
88,810,0,1,0.2740365833,56,0,1
88,625,0,1,2.865438315,1,0,1
88,625,1,1,-0.7215785018,82,0,1
88,587,0,1,2.865388513,2,0,1
88,587,1,1,1.886570981,35,0,1
88,206,1,1,2.865345083,1,0,1
88,206,0,1,-0.1128508953,55,0,1
90,810,1,1,2.866275555,1,1,1
90,810,0,1,0.2740395432,56,0,1
90,625,0,1,2.865441319,1,0,1
90,625,1,1,-0.7215705099,82,0,1
90,587,0,1,2.865389994,2,0,1
90,587,1,1,1.88656494,35,0,1
90,206,1,1,2.865347574,1,0,1
90,206,0,1,-0.1128489937,55,0,1
92,810,1,1,2.8662769,1,1,1
92,810,0,1,0.2740357046,56,0,1
92,625,0,1,2.865440992,1,0,1
92,625,1,1,-0.7215649664,82,0,1
92,587,0,1,2.865390455,2,0,1
92,587,1,1,1.886569607,35,0,1
92,206,1,1,2.865347958,1,0,1
92,206,0,1,-0.1128515434,55,0,1
93,625,0,1,2.861149866,1,1,1
93,625,1,1,-0.7253132254,82,0,1
93,587,0,1,2.861120722,2,0,1
93,587,1,1,1.882790695,35,0,1
93,206,1,1,2.861057852,1,0,1
93,206,0,1,-0.1149561706,55,0,1
93,481,1,1,2.860945017,1,0,1
93,481,0,1,2.590696336,50,0,1
95,625,0,1,2.861144267,1,1,1
95,625,1,1,-0.7253400243,82,0,1
95,587,0,1,2.861113198,2,0,1
95,587,1,1,1.882755953,35,0,1
95,206,1,1,2.861052656,1,0,1
95,206,0,1,-0.1149526038,55,0,1
95,481,1,1,2.860941089,1,0,1
95,481,0,1,2.590692774,50,0,1
97,625,0,1,2.861150756,1,1,1
97,625,1,1,-0.7269164462,76,0,1
97,587,0,1,2.861119498,2,0,1
97,587,1,1,1.882778718,35,0,1
97,206,1,1,2.861047279,1,0,1
97,206,0,1,-0.1149702031,55,0,1
97,481,1,1,2.860938082,1,0,1
97,481,0,1,2.590688047,50,0,1
99,625,0,1,2.861153555,1,1,1
99,625,1,1,-0.7269177238,76,0,1
99,587,0,1,2.86111311,2,0,1
99,587,1,1,1.882762771,35,0,1
99,206,1,1,2.861048167,1,0,1
99,206,0,1,-0.1149666074,55,0,1
99,481,1,1,2.860940924,1,0,1
99,481,0,1,2.590697993,50,0,1
101,625,0,1,2.861161642,1,1,1
101,625,1,1,-0.7269528995,76,0,1
101,587,0,1,2.861115405,2,0,1
101,587,1,1,1.882778895,35,0,1
101,206,1,1,2.861048633,1,0,1
101,206,0,1,-0.1149602336,55,0,1
101,481,1,1,2.860948705,1,0,1
101,481,0,1,2.590693668,50,0,1
103,625,0,1,2.861165471,1,1,1
103,625,1,1,-0.7269312725,76,0,1
103,587,0,1,2.861110793,2,0,1
103,587,1,1,1.882760939,35,0,1
103,206,1,1,2.861048733,1,0,1
103,206,0,1,-0.1149679836,55,0,1
103,481,1,1,2.860958425,1,0,1
103,481,0,1,2.590692097,50,0,1
105,625,0,1,2.861173206,1,1,1
105,625,1,1,-0.7269306525,76,0,1
105,587,0,1,2.861106159,2,0,1
105,587,1,1,1.882775489,35,0,1
105,206,1,1,2.861058025,1,0,1
105,206,0,1,-0.1149618939,55,0,1
105,481,1,1,2.86096191,1,0,1
105,481,0,1,2.590695964,50,0,1
107,625,0,1,2.861175933,1,1,1
107,625,1,1,-0.7269435304,76,0,1
107,587,0,1,2.861104028,2,0,1
107,587,1,1,1.882772735,35,0,1
107,206,1,1,2.861058917,1,0,1
107,206,0,1,-0.1149642066,55,0,1
107,481,1,1,2.860966521,1,0,1
107,481,0,1,2.590696794,50,0,1
109,625,0,1,2.861177435,1,1,1
109,625,1,1,-0.7269321429,76,0,1
109,587,0,1,2.861104829,2,0,1
109,587,1,1,1.882766627,35,0,1
109,206,1,1,2.861059381,1,0,1
109,206,0,1,-0.1149668992,55,0,1
109,481,1,1,2.860967118,1,0,1
109,481,0,1,2.590695361,50,0,1
111,625,0,1,2.861177584,1,1,1
111,625,1,1,-0.7269351454,76,0,1
111,587,0,1,2.861103231,2,0,1
111,587,1,1,1.882768905,35,0,1
111,206,1,1,2.861059712,1,0,1
111,206,0,1,-0.1149634718,55,0,1
111,481,1,1,2.860968944,1,0,1
111,481,0,1,2.59069533,50,0,1
112,587,0,1,2.855958238,2,0,1
112,587,1,1,1.878750122,35,0,1
112,206,1,1,2.856036923,1,1,1
112,206,0,1,-0.1193886411,55,0,1
112,790,1,1,2.855936291,1,0,1
112,790,0,1,0.7131738478,46,0,1
112,481,1,1,2.855882606,1,0,1
112,481,0,1,2.590085012,50,0,1
114,206,1,1,2.856052414,1,1,1
114,206,0,1,-0.1193976421,55,0,1
114,587,0,1,2.855956799,2,0,1
114,587,1,1,1.878735343,35,0,1
114,790,1,1,2.85593081,1,0,1
114,790,0,1,0.7131717008,46,0,1
114,481,1,1,2.855864313,1,0,1
114,481,0,1,2.590098183,50,0,1
116,206,1,1,2.85606712,1,1,1
116,206,0,1,-0.11941745,55,0,1
116,587,0,1,2.855948988,2,0,1
116,587,1,1,1.878726802,35,0,1
116,790,1,1,2.855936146,1,0,1
116,790,0,1,0.7131754553,46,0,1
116,481,1,1,2.855861977,1,0,1
116,481,0,1,2.59009267,50,0,1
118,206,1,1,2.856076104,1,1,1
118,206,0,1,-0.119402463,55,0,1
118,587,0,1,2.855960447,2,0,1
118,587,1,1,1.878724743,35,0,1
118,790,1,1,2.855933786,1,0,1
118,790,0,1,0.7131830974,46,0,1
118,897,1,1,2.855778976,0,0,1
118,897,0,1,-1.517323439,114,0,1
120,206,1,1,2.856070546,1,1,1
120,206,0,1,-0.1194098804,55,0,1
120,587,0,1,2.855971382,2,0,1
120,587,1,1,1.87873297,35,0,1
120,790,1,1,2.855932496,1,0,1
120,790,0,1,0.7131760256,46,0,1
120,897,1,1,2.855788036,0,0,1
120,897,0,1,-1.517404946,114,0,1
122,206,1,1,2.856063108,1,1,1
122,206,0,1,-0.1194038149,55,0,1
122,587,0,1,2.855979653,2,0,1
122,587,1,1,1.87872253,35,0,1
122,790,1,1,2.855925334,1,0,1
122,790,0,1,0.713173853,46,0,1
122,897,1,1,2.855798339,0,0,1
122,897,0,1,-1.517341179,114,0,1
124,206,1,1,2.856057348,1,1,1
124,206,0,1,-0.1194045554,55,0,1
124,587,0,1,2.855987804,2,0,1
124,587,1,1,1.878738035,35,0,1
124,790,1,1,2.855916974,1,0,1
124,790,0,1,0.7131721026,46,0,1
124,897,1,1,2.855809116,0,0,1
124,897,0,1,-1.51735664,114,0,1
126,206,1,1,2.856047205,1,1,1
126,206,0,1,-0.1194055226,55,0,1
126,587,0,1,2.855994047,2,0,1
126,587,1,1,1.878725753,35,0,1
126,790,1,1,2.855905363,1,0,1
126,790,0,1,0.7131794942,46,0,1
126,897,1,1,2.855813447,0,0,1
126,897,0,1,-1.517346067,114,0,1
128,206,1,1,2.856040177,1,1,1
128,206,0,1,-0.1194076659,55,0,1
128,587,0,1,2.855996427,2,0,1
128,587,1,1,1.878732278,35,0,1
128,790,1,1,2.855900149,1,0,1
128,790,0,1,0.7131730137,46,0,1
128,897,1,1,2.855818693,0,0,1
128,897,0,1,-1.517345542,114,0,1
130,206,1,1,2.856036878,1,1,1
130,206,0,1,-0.1194060579,55,0,1
130,587,0,1,2.856000919,2,0,1
130,587,1,1,1.878729386,35,0,1
130,790,1,1,2.855898259,1,0,1
130,790,0,1,0.7131801241,46,0,1
130,897,1,1,2.855821292,0,0,1
130,897,0,1,-1.517375859,114,0,1
131,587,0,1,2.850866094,2,1,1
131,587,1,1,1.87376289,35,0,1
131,790,1,1,2.850852353,1,0,1
131,790,0,1,0.7038555838,52,0,1
131,897,1,1,2.850711898,0,0,1
131,897,0,1,-1.522159984,114,0,1
131,481,1,1,2.850689347,1,0,1
131,481,0,1,2.590147388,50,0,1
133,748,0,1,2.853206324,1,1,1
133,748,1,0,0,-1,0,1
133,206,1,1,2.850882622,1,0,1
133,206,0,1,-0.1233149567,55,0,1
133,790,1,1,2.850728883,1,0,1
133,790,0,1,0.7083773205,46,0,1
133,897,1,1,2.850677137,0,0,1
133,897,0,1,-1.525915917,114,0,1
135,587,0,1,2.853206676,0,1,1
135,587,1,1,1.867277208,35,0,1
135,206,1,1,2.848065305,1,0,1
135,206,0,1,-0.124092723,55,0,1
135,897,1,1,2.847921284,0,0,1
135,897,0,1,-1.531264653,114,0,1
135,790,1,1,2.847937588,1,0,1
135,790,0,1,0.705372162,52,0,1
137,625,0,1,2.85319682,1,1,1
137,625,1,1,-0.7301417017,82,0,1
137,206,1,1,2.85312281,1,0,1
137,206,0,1,-0.11965187,55,0,1
137,897,1,1,2.853057994,0,0,1
137,897,0,1,-1.517917006,114,0,1
137,481,1,1,2.852992503,1,0,1
137,481,0,1,2.590400526,50,0,1
139,625,0,1,2.85319356,1,1,1
139,625,1,1,-0.7302157641,82,0,1
139,206,1,1,2.85311652,1,0,1
139,206,0,1,-0.1196311118,55,0,1
139,897,1,1,2.853072873,0,0,1
139,897,0,1,-1.512598092,108,0,1
139,481,1,1,2.85298897,1,0,1
139,481,0,1,2.590370725,50,0,1
141,625,0,1,2.853192267,1,1,1
141,625,1,1,-0.7301583241,82,0,1
141,897,1,1,2.853067115,0,0,1
141,897,0,1,-1.517626928,114,0,1
141,206,1,1,2.853125817,1,0,1
141,206,0,1,-0.1196608033,55,0,1
141,481,1,1,2.852979995,1,0,1
141,481,0,1,2.590378115,50,0,1
143,625,0,1,2.853202348,1,1,1
143,625,1,1,-0.7301709529,82,0,1
143,206,1,1,2.853125961,1,0,1
143,206,0,1,-0.1196554091,55,0,1
143,897,1,1,2.853065017,0,0,1
143,897,0,1,-1.512600747,108,0,1
143,481,1,1,2.852989688,1,0,1
143,481,0,1,2.590380565,50,0,1
145,625,0,1,2.85320905,1,1,1
145,625,1,1,-0.7302088261,82,0,1
145,206,1,1,2.853130812,1,0,1
145,206,0,1,-0.1196499055,55,0,1
145,897,1,1,2.853048828,0,0,1
145,897,0,1,-1.512595861,108,0,1
145,481,1,1,2.85299198,1,0,1
145,481,0,1,2.590375546,50,0,1
147,625,0,1,2.853209852,1,1,1
147,625,1,1,-0.7301785505,82,0,1
147,206,1,1,2.853134239,1,0,1
147,206,0,1,-0.119667388,55,0,1
147,897,1,1,2.853035434,0,0,1
147,897,0,1,-1.517761093,114,0,1
147,481,1,1,2.852997976,1,0,1
147,481,0,1,2.590382018,50,0,1
149,625,0,1,2.853217617,1,1,1
149,625,1,1,-0.7301834858,82,0,1
149,206,1,1,2.853139798,1,0,1
149,206,0,1,-0.1196472299,55,0,1
149,897,1,1,2.853026873,0,0,1
149,897,0,1,-1.512644542,108,0,1
149,481,1,1,2.853003281,1,0,1
149,481,0,1,2.590376621,50,0,1
150,206,1,1,2.848098281,1,1,1
150,206,0,1,-0.1240832369,55,0,1
150,790,1,1,2.847958816,1,0,1
150,790,0,1,0.7053862489,52,0,1
150,897,1,1,2.847924465,0,0,1
150,897,0,1,-1.531311531,114,0,1
150,481,1,1,2.847905117,1,0,1
150,481,0,1,2.589819217,50,0,1
152,206,1,1,2.848108589,1,1,1
152,206,0,1,-0.1240828341,55,0,1
152,897,1,1,2.847930809,0,0,1
152,897,0,1,-1.531139923,114,0,1
152,790,1,1,2.847949854,1,0,1
152,790,0,1,0.7053616134,52,0,1
152,481,1,1,2.847887401,1,0,1
152,481,0,1,2.589834156,50,0,1
154,206,1,1,2.848130105,1,1,1
154,206,0,1,-0.1241158169,55,0,1
154,897,1,1,2.847917475,0,0,1
154,897,0,1,-1.53116404,114,0,1
154,790,1,1,2.847962223,1,0,1
154,790,0,1,0.7062123746,46,0,1
154,481,1,1,2.847888381,1,0,1
154,481,0,1,2.5898344,50,0,1
156,206,1,1,2.848140445,1,1,1
156,206,0,1,-0.1240943638,55,0,1
156,897,1,1,2.847915015,0,0,1
156,897,0,1,-1.531139572,114,0,1
156,790,1,1,2.847956429,1,0,1
156,790,0,1,0.7053595218,52,0,1
156,481,1,1,2.847884393,1,0,1
156,481,0,1,2.589837385,50,0,1
158,206,1,1,2.84813349,1,1,1
158,206,0,1,-0.1241039352,55,0,1
158,897,1,1,2.847922958,0,0,1
158,897,0,1,-1.531208023,114,0,1
158,790,1,1,2.847955132,1,0,1
158,790,0,1,0.7062102204,46,0,1
158,481,1,1,2.847874758,1,0,1
158,481,0,1,2.58984272,50,0,1
160,206,1,1,2.848127799,1,1,1
160,206,0,1,-0.1240989398,55,0,1
160,897,1,1,2.847933436,0,0,1
160,897,0,1,-1.531185602,114,0,1
