# scorer=cert energy=sigma K=3 N=1000 M=4200 seed=3 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
29,341,0,1,0.02514273032,62,0,3
29,810,1,1,2.868982204,4,0,3
29,810,0,1,0.2771662962,61,0,3
31,178,1,1,2.87056521,4,0,3
31,178,0,1,2.847238151,6,0,3
31,922,1,1,2.870571457,4,1,3
31,922,0,1,0.8174138407,46,0,3
31,341,1,1,2.870569505,4,0,3
31,341,0,1,0.02514312807,62,0,3
31,810,1,1,2.868984471,4,0,3
31,810,0,1,0.2771788582,61,0,3
33,178,1,1,2.870558328,4,0,3
33,178,0,1,2.847211926,6,0,3
33,922,1,1,2.870559361,4,0,3
33,922,0,1,0.8174069647,46,0,3
33,341,1,1,2.870563584,4,1,3
33,341,0,1,0.02514252174,62,0,3
33,810,1,1,2.86898448,4,0,3
33,810,0,1,0.2771796531,61,0,3
35,178,1,1,2.870564045,4,0,3
35,178,0,1,2.847238413,6,0,3
35,922,1,1,2.870570261,4,1,3
35,922,0,1,0.8173948214,46,0,3
35,341,1,1,2.870566246,4,0,3
35,341,0,1,0.02514109529,62,0,3
35,810,1,1,2.8689821,4,0,3
35,810,0,1,0.277171952,61,0,3
36,178,1,1,2.866296746,3,1,3
36,178,0,1,2.843234329,5,0,3
36,341,1,1,2.866292846,3,0,3
36,341,0,1,0.02324809537,62,0,3
36,810,1,1,2.866284478,3,0,3
36,810,0,1,0.2748844898,58,0,3
36,625,0,1,2.865434379,3,0,3
36,625,1,1,-0.7249499621,85,0,3
38,922,1,1,2.866295195,4,1,3
38,922,0,1,0.8145402802,46,0,3
38,341,1,1,2.866294601,4,0,3
38,341,0,1,0.02378952549,62,0,3
38,810,1,1,2.86628002,4,0,3
38,810,0,1,0.2753507263,61,0,3
38,625,0,1,2.8654338,4,0,3
38,625,1,1,-0.7249761091,85,0,3
40,922,1,1,2.86629155,4,1,3
40,922,0,1,0.8145531645,46,0,3
40,341,1,1,2.866289534,4,0,3
40,341,0,1,0.02378556397,62,0,3
40,810,1,1,2.866286827,4,0,3
40,810,0,1,0.2753453094,61,0,3
40,625,0,1,2.865441361,4,0,3
40,625,1,1,-0.7249625609,85,0,3
42,922,1,1,2.866293261,4,1,3
42,922,0,1,0.8145461446,46,0,3
42,341,1,1,2.866289901,4,0,3
42,341,0,1,0.02378682798,62,0,3
42,810,1,1,2.866284657,4,0,3
42,810,0,1,0.2753471462,61,0,3
42,625,0,1,2.86543865,4,0,3
42,625,1,1,-0.7249694061,85,0,3
44,922,1,1,2.866293062,4,1,3
44,922,0,1,0.8145554368,46,0,3
44,341,1,1,2.866292073,4,0,3
44,341,0,1,0.0237884395,62,0,3
44,810,1,1,2.866284997,4,0,3
44,810,0,1,0.2753505746,61,0,3
44,625,0,1,2.865439774,4,0,3
44,625,1,1,-0.7249673862,85,0,3
46,922,1,1,2.866293077,4,1,3
46,922,0,1,0.8145616708,46,0,3
46,341,1,1,2.866291018,4,0,3
46,341,0,1,0.02378808281,62,0,3
46,810,1,1,2.866285865,4,0,3
46,810,0,1,0.2753515466,61,0,3
46,625,0,1,2.865440133,4,0,3
46,625,1,1,-0.7249702778,85,0,3
48,922,1,1,2.866292205,4,1,3
48,922,0,1,0.8145597514,46,0,3
48,341,1,1,2.866290533,4,0,3
48,341,0,1,0.0237870682,62,0,3
48,810,1,1,2.866286049,4,0,3
48,810,0,1,0.2753503567,61,0,3
48,625,0,1,2.865440172,4,0,3
48,625,1,1,-0.7249682655,85,0,3
50,922,1,1,2.866292722,4,1,3
50,922,0,1,0.8145565834,46,0,3
50,341,1,1,2.86629029,4,0,3
50,341,0,1,0.02378689627,62,0,3
50,810,1,1,2.866285244,4,0,3
50,810,0,1,0.2753496851,61,0,3
50,625,0,1,2.865439903,4,0,3
50,625,1,1,-0.724969555,85,0,3
52,922,1,1,2.866292067,4,1,3
52,922,0,1,0.8145543848,46,0,3
52,341,1,1,2.86629002,4,0,3
52,341,0,1,0.02378656426,62,0,3
52,810,1,1,2.866284983,4,0,3
52,810,0,1,0.2753496351,61,0,3
52,625,0,1,2.865439099,4,0,3
52,625,1,1,-0.7249689648,85,0,3
54,922,1,1,2.866291936,4,1,3
54,922,0,1,0.8145535184,46,0,3
54,341,1,1,2.866289962,4,0,3
54,341,0,1,0.02378641855,62,0,3
54,810,1,1,2.866285395,4,0,3
54,810,0,1,0.2753487381,61,0,3
54,625,0,1,2.865439535,4,0,3
54,625,1,1,-0.724968503,85,0,3
55,341,1,1,2.861165996,3,0,3
55,341,0,1,0.02189563879,62,0,3
55,810,1,1,2.861164352,3,0,3
55,810,0,1,0.2713360585,61,0,3
55,625,0,1,2.861182531,3,0,3
55,625,1,1,-0.72664717,85,0,3
55,587,0,1,2.862576123,4,1,3
55,587,1,1,1.883473717,40,0,3
57,341,1,1,2.861168781,3,0,3
57,341,0,1,0.02189666026,62,0,3
57,810,1,1,2.861162341,3,0,3
57,810,0,1,0.2713453768,61,0,3
57,625,0,1,2.861186834,3,0,3
57,625,1,1,-0.7266240473,85,0,3
57,587,0,1,2.862579436,4,1,3
57,587,1,1,1.883483499,40,0,3
59,341,1,1,2.861167322,3,0,3
59,341,0,1,0.02189646597,62,0,3
59,810,1,1,2.861163444,3,0,3
59,810,0,1,0.2713373866,61,0,3
59,625,0,1,2.861193397,3,0,3
59,625,1,1,-0.7266135903,85,0,3
59,587,0,1,2.862591018,4,1,3
59,587,1,1,1.883483498,40,0,3
61,341,1,1,2.861171907,3,0,3
61,341,0,1,0.02189921163,62,0,3
61,810,1,1,2.861169348,3,0,3
61,810,0,1,0.2713343644,61,0,3
61,625,0,1,2.861194936,3,0,3
61,625,1,1,-0.7266187546,85,0,3
61,587,0,1,2.86259321,4,1,3
61,587,1,1,1.883483747,40,0,3
63,341,1,1,2.861170532,3,0,3
63,341,0,1,0.02189888613,62,0,3
63,810,1,1,2.861167165,3,0,3
63,810,0,1,0.2713365387,61,0,3
63,625,0,1,2.861192757,3,0,3
63,625,1,1,-0.7266132604,85,0,3
63,587,0,1,2.862590134,4,1,3
63,587,1,1,1.883489199,40,0,3
65,341,1,1,2.861167774,3,0,3
65,341,0,1,0.02189849164,62,0,3
65,810,1,1,2.861163401,3,0,3
65,810,0,1,0.2713375981,61,0,3
65,625,0,1,2.861194476,3,0,3
65,625,1,1,-0.7266181756,85,0,3
65,587,0,1,2.862592661,4,1,3
65,587,1,1,1.883485574,40,0,3
67,341,1,1,2.861168308,3,0,3
67,341,0,1,0.02189830938,62,0,3
67,810,1,1,2.861164373,3,0,3
67,810,0,1,0.271338143,61,0,3
67,625,0,1,2.861193873,3,0,3
67,625,1,1,-0.7266141613,85,0,3
67,587,0,1,2.862592386,4,1,3
67,587,1,1,1.883483511,40,0,3
69,341,1,1,2.861167505,3,0,3
69,341,0,1,0.02189809348,62,0,3
69,810,1,1,2.861163099,3,0,3
69,810,0,1,0.271338762,61,0,3
69,625,0,1,2.861192396,3,0,3
69,625,1,1,-0.7266134303,85,0,3
69,587,0,1,2.862592464,4,1,3
69,587,1,1,1.883484999,40,0,3
71,341,1,1,2.861166865,3,0,3
71,341,0,1,0.02189756306,62,0,3
71,810,1,1,2.861162961,3,0,3
71,810,0,1,0.2713381454,61,0,3
71,625,0,1,2.861192463,3,0,3
71,625,1,1,-0.7266151015,85,0,3
71,587,0,1,2.862594012,4,1,3
71,587,1,1,1.883484748,40,0,3
73,341,1,1,2.861166898,3,0,3
73,341,0,1,0.02189736677,62,0,3
73,810,1,1,2.861162726,3,0,3
73,810,0,1,0.2713373452,61,0,3
73,625,0,1,2.861192763,3,0,3
73,625,1,1,-0.726614198,85,0,3
73,587,0,1,2.862594322,4,1,3
73,587,1,1,1.883484849,40,0,3
74,341,1,1,2.858344468,3,0,3
74,341,0,1,0.01754388662,63,0,3
74,748,0,1,2.85833815,3,0,3
74,748,1,0,0,-1,0,3
74,810,1,1,2.858349779,3,1,3
74,810,0,1,0.2634868415,61,0,3
74,625,0,1,2.857441089,3,0,3
74,625,1,1,-0.7194928953,87,0,3
76,341,1,1,2.855989835,4,0,3
76,341,0,1,0.01858878086,63,0,3
76,625,0,1,2.85599222,4,0,3
76,625,1,1,-0.7303776476,85,0,3
76,587,0,1,2.858323274,4,1,3
76,587,1,1,1.879671968,40,0,3
76,206,1,1,2.856030541,3,0,3
76,206,0,1,-0.1077634488,56,0,3
78,341,1,1,2.855982313,4,0,3
78,341,0,1,0.01859239531,63,0,3
78,625,0,1,2.855974222,4,0,3
78,625,1,1,-0.730341131,85,0,3
78,587,0,1,2.858318289,4,1,3
78,587,1,1,1.879675427,40,0,3
78,206,1,1,2.856037711,3,0,3
78,206,0,1,-0.107749944,56,0,3
80,341,1,1,2.85598304,4,0,3
80,341,0,1,0.0185889615,63,0,3
80,625,0,1,2.855976398,4,0,3
80,625,1,1,-0.7303492406,85,0,3
80,587,0,1,2.858323123,4,1,3
80,587,1,1,1.87967326,40,0,3
80,206,1,1,2.856028529,3,0,3
80,206,0,1,-0.1077666438,56,0,3
82,341,1,1,2.855979742,4,0,3
82,341,0,1,0.01858580643,63,0,3
82,625,0,1,2.855969056,4,0,3
82,625,1,1,-0.7303485731,85,0,3
82,587,0,1,2.85832023,4,1,3
82,587,1,1,1.87968,40,0,3
82,206,1,1,2.8560288,3,0,3
82,206,0,1,-0.1077647401,56,0,3
84,341,1,1,2.855984706,4,0,3
84,341,0,1,0.01858722614,63,0,3
84,625,0,1,2.855971173,4,0,3
84,625,1,1,-0.7303527405,85,0,3
84,587,0,1,2.858323064,4,1,3
84,587,1,1,1.879683041,40,0,3
84,481,1,1,2.857636224,2,0,3
84,481,0,1,2.592725673,50,0,3
86,341,1,1,2.855985082,4,0,3
86,341,0,1,0.01858739867,63,0,3
86,625,0,1,2.855970655,4,0,3
86,625,1,1,-0.7303498096,85,0,3
86,587,0,1,2.858325226,4,1,3
86,587,1,1,1.879676073,40,0,3
86,481,1,1,2.857636953,2,0,3
86,481,0,1,2.592726549,50,0,3
88,341,1,1,2.855986417,4,0,3
88,341,0,1,0.01858827808,63,0,3
88,625,0,1,2.855972767,4,0,3
88,625,1,1,-0.7303483777,85,0,3
88,587,0,1,2.85832617,4,1,3
88,587,1,1,1.879674471,40,0,3
88,481,1,1,2.857634703,2,0,3
88,481,0,1,2.592726683,50,0,3
90,341,1,1,2.855986381,4,0,3
90,341,0,1,0.01858946276,63,0,3
90,625,0,1,2.855972849,4,0,3
90,625,1,1,-0.730348511,85,0,3
90,587,0,1,2.858327758,4,1,3
90,587,1,1,1.879674556,40,0,3
90,481,1,1,2.857634964,2,0,3
90,481,0,1,2.592727426,50,0,3
92,341,1,1,2.855988061,4,0,3
92,341,0,1,0.01858983665,63,0,3
92,625,0,1,2.855974541,4,0,3
92,625,1,1,-0.7303494557,85,0,3
92,587,0,1,2.858329372,4,1,3
92,587,1,1,1.879675466,40,0,3
92,481,1,1,2.857634749,2,0,3
92,481,0,1,2.592728554,50,0,3
93,341,1,1,2.853190979,3,1,3
93,341,0,1,0.0136531264,63,0,3
93,748,0,1,2.853185229,3,0,3
93,748,1,0,0,-1,0,3
93,625,0,1,2.853186114,3,0,3
93,625,1,1,-0.733789197,85,0,3
93,206,1,1,2.853106551,3,0,3
93,206,0,1,-0.1103426483,57,0,3
95,625,0,1,2.850851116,3,0,3
95,625,1,1,-0.7339690496,85,0,3
95,587,0,1,2.853190422,4,1,3
95,587,1,1,1.876135849,40,0,3
95,206,1,1,2.850850009,3,0,3
95,206,0,1,-0.1180607945,56,0,3
95,481,1,1,2.852529989,2,0,3
95,481,0,1,2.592664214,50,0,3
97,625,0,1,2.85086383,4,0,3
97,625,1,1,-0.7339477867,85,0,3
97,587,0,1,2.853187837,4,1,3
97,587,1,1,1.876135126,40,0,3
97,206,1,1,2.850868345,3,0,3
97,206,0,1,-0.1180624596,56,0,3
97,481,1,1,2.852516068,2,0,3
97,481,0,1,2.592695505,50,0,3
99,625,0,1,2.850862403,4,0,3
99,625,1,1,-0.7339473904,85,0,3
99,587,0,1,2.853193135,4,1,3
99,587,1,1,1.876139101,40,0,3
99,206,1,1,2.850860522,3,0,3
99,206,0,1,-0.1180694615,56,0,3
99,481,1,1,2.852507165,2,0,3
99,481,0,1,2.592712031,50,0,3
101,625,0,1,2.850856606,4,0,3
101,625,1,1,-0.7339397603,85,0,3
101,587,0,1,2.853194203,4,1,3
101,587,1,1,1.876147774,40,0,3
101,206,1,1,2.850862098,3,0,3
101,206,0,1,-0.1180756766,56,0,3
101,481,1,1,2.852500937,2,0,3
101,481,0,1,2.592716544,50,0,3
103,625,0,1,2.850857717,4,0,3
103,625,1,1,-0.733946806,85,0,3
103,587,0,1,2.853195776,4,1,3
103,587,1,1,1.876143741,40,0,3
103,206,1,1,2.850863128,3,0,3
103,206,0,1,-0.1180764289,56,0,3
103,481,1,1,2.852490029,2,0,3
103,481,0,1,2.592714561,50,0,3
105,625,0,1,2.850858771,4,0,3
105,625,1,1,-0.7339413999,85,0,3
105,587,0,1,2.853198505,4,1,3
105,587,1,1,1.876139933,40,0,3
105,206,1,1,2.850861489,3,0,3
105,206,0,1,-0.1180720559,56,0,3
105,481,1,1,2.852494511,2,0,3
105,481,0,1,2.592711913,50,0,3
107,625,0,1,2.850859567,4,0,3
107,625,1,1,-0.7339418216,85,0,3
107,587,0,1,2.853199972,4,1,3
107,587,1,1,1.876140007,40,0,3
107,206,1,1,2.85085913,3,0,3
107,206,0,1,-0.1180721689,56,0,3
107,481,1,1,2.852494876,2,0,3
107,481,0,1,2.592709821,50,0,3
109,625,0,1,2.850861925,4,0,3
109,625,1,1,-0.7339419944,85,0,3
109,587,0,1,2.853201771,4,1,3
109,587,1,1,1.876139378,40,0,3
109,206,1,1,2.850858963,3,0,3
109,206,0,1,-0.1180693996,56,0,3
109,481,1,1,2.852495594,2,0,3
109,481,0,1,2.592708754,50,0,3
111,625,0,1,2.850862731,4,0,3
111,625,1,1,-0.7339422765,85,0,3
111,587,0,1,2.853203069,4,1,3
111,587,1,1,1.876139238,40,0,3
111,206,1,1,2.850858466,3,0,3
111,206,0,1,-0.1180697609,56,0,3
111,481,1,1,2.852495669,2,0,3
111,481,0,1,2.59270877,50,0,3
112,748,0,1,2.84805016,3,0,3
112,748,1,0,0,-1,0,3
112,625,0,1,2.848044805,3,0,3
112,625,1,1,-0.730214941,86,0,3
112,206,1,1,2.848061212,3,0,3
112,206,0,1,-0.1206352625,57,0,3
112,481,1,1,2.849656223,2,1,3
112,481,0,1,2.59285516,50,0,3
114,748,0,1,2.848044708,3,0,3
114,748,1,0,0,-1,0,3
114,625,0,1,2.848048992,3,0,3
114,625,1,1,-0.7302431026,86,0,3
114,206,1,1,2.848068434,3,1,3
114,206,0,1,-0.1206278963,57,0,3
114,897,1,1,2.847922789,2,0,3
114,897,0,1,-1.519518875,119,0,3
116,748,0,1,2.848065075,3,0,3
116,748,1,0,0,-1,0,3
116,625,0,1,2.848074092,3,0,3
116,625,1,1,-0.7302123797,86,0,3
116,206,1,1,2.848083338,3,1,3
116,206,0,1,-0.1206130734,57,0,3
116,897,1,1,2.84793865,2,0,3
116,897,0,1,-1.518057158,140,0,3
118,748,0,1,2.848082533,3,0,3
118,748,1,0,0,-1,0,3
118,625,0,1,2.848084481,3,0,3
118,625,1,1,-0.7302111344,86,0,3
118,206,1,1,2.848091929,3,0,3
118,206,0,1,-0.1206312716,57,0,3
118,481,1,1,2.849651024,2,1,3
118,481,0,1,2.592930065,50,0,3
120,748,0,1,2.848073942,3,0,3
120,748,1,0,0,-1,0,3
120,625,0,1,2.848070465,3,0,3
120,625,1,1,-0.7302345072,86,0,3
120,206,1,1,2.848083941,3,1,3
120,206,0,1,-0.1206246899,57,0,3
120,897,1,1,2.847946284,2,0,3
120,897,0,1,-1.519656197,119,0,3
122,748,0,1,2.848080882,3,0,3
122,748,1,0,0,-1,0,3
122,625,0,1,2.848082691,3,0,3
122,625,1,1,-0.7301971741,86,0,3
122,206,1,1,2.848085381,3,1,3
122,206,0,1,-0.1206086678,57,0,3
122,897,1,1,2.847932109,2,0,3
122,897,0,1,-1.514972372,130,0,3
124,748,0,1,2.848090091,3,0,3
124,748,1,0,0,-1,0,3
124,625,0,1,2.848090787,3,0,3
124,625,1,1,-0.7302001376,86,0,3
124,206,1,1,2.848096043,3,1,3
124,206,0,1,-0.1206268807,57,0,3
124,897,1,1,2.847936701,2,0,3
124,897,0,1,-1.515002134,130,0,3
126,748,0,1,2.848084635,3,1,3
126,748,1,0,0,-1,0,3
126,625,0,1,2.848078794,3,0,3
126,625,1,1,-0.7302325288,86,0,3
126,206,1,1,2.848082842,3,0,3
126,206,0,1,-0.1206129399,57,0,3
126,897,1,1,2.84793197,2,0,3
126,897,0,1,-1.5150189,130,0,3
128,587,0,1,2.848055943,2,0,3
128,587,1,1,1.864667756,40,0,3
128,625,0,1,2.848068178,2,0,3
128,625,1,1,-0.73559311,85,0,3
128,206,1,1,2.84808276,2,1,3
128,206,0,1,-0.1204018851,56,0,3
128,897,1,1,2.847963683,1,0,3
128,897,0,1,-1.516499605,130,0,3
130,587,0,1,2.84808042,2,0,3
130,587,1,1,1.86472273,40,0,3
130,625,0,1,2.848083624,2,0,3
130,625,1,1,-0.7355615604,85,0,3
130,206,1,1,2.848113441,2,1,3
130,206,0,1,-0.1204250876,56,0,3
130,897,1,1,2.847968751,1,0,3
130,897,0,1,-1.519665241,133,0,3
131,587,0,1,2.842881324,2,0,3
131,587,1,1,1.859652658,40,0,3
131,625,0,1,2.842891272,2,0,3
131,625,1,1,-0.7458225756,85,0,3
131,897,1,1,2.842886458,1,0,3
131,897,0,1,-1.528780797,150,0,3
131,481,1,1,2.844458545,1,1,3
131,481,0,1,2.593371077,50,0,3
133,587,0,1,2.842893863,2,0,3
133,587,1,1,1.859656194,40,0,3
133,625,0,1,2.842898444,2,0,3
133,625,1,1,-0.7458819083,85,0,3
133,897,1,1,2.842872964,1,0,3
133,897,0,1,-1.528871106,150,0,3
133,481,1,1,2.844420992,1,1,3
133,481,0,1,2.593340159,50,0,3
135,587,0,1,2.842917903,2,0,3
135,587,1,1,1.859652509,40,0,3
135,625,0,1,2.842916577,2,0,3
135,625,1,1,-0.7458293643,85,0,3
135,897,1,1,2.842897208,1,0,3
135,897,0,1,-1.52463532,140,0,3
135,481,1,1,2.84443252,1,1,3
135,481,0,1,2.593338679,50,0,3
137,587,0,1,2.842906521,2,0,3
137,587,1,1,1.859666649,40,0,3
137,625,0,1,2.842911196,2,0,3
137,625,1,1,-0.7458208394,85,0,3
137,897,1,1,2.842878261,1,0,3
137,897,0,1,-1.528728831,150,0,3
137,481,1,1,2.844416516,1,1,3
137,481,0,1,2.593347032,50,0,3
139,587,0,1,2.84291143,2,0,3
139,587,1,1,1.859649403,40,0,3
139,625,0,1,2.842909148,2,0,3
139,625,1,1,-0.7458461369,85,0,3
139,897,1,1,2.842879062,1,0,3
139,897,0,1,-1.528992497,150,0,3
139,481,1,1,2.844404246,1,1,3
139,481,0,1,2.593326314,50,0,3
141,587,0,1,2.842919733,2,0,3
141,587,1,1,1.859655604,40,0,3
141,625,0,1,2.842921034,2,0,3
141,625,1,1,-0.7458375014,85,0,3
141,897,1,1,2.842871055,1,0,3
141,897,0,1,-1.528768886,150,0,3
141,481,1,1,2.844410532,1,1,3
141,481,0,1,2.593332925,50,0,3
143,587,0,1,2.842906841,2,0,3
143,587,1,1,1.859663271,40,0,3
143,625,0,1,2.842906686,2,0,3
143,625,1,1,-0.7458355566,85,0,3
143,897,1,1,2.842871743,1,0,3
143,897,0,1,-1.528940922,150,0,3
143,481,1,1,2.844408555,1,1,3
143,481,0,1,2.593328659,50,0,3
145,587,0,1,2.842911315,2,0,3
145,587,1,1,1.859651282,40,0,3
145,625,0,1,2.842910176,2,0,3
145,625,1,1,-0.7458425789,85,0,3
145,897,1,1,2.842870026,1,0,3
145,897,0,1,-1.524683448,140,0,3
145,481,1,1,2.844407533,1,1,3
145,481,0,1,2.593326876,50,0,3
147,587,0,1,2.842909293,2,0,3
147,587,1,1,1.859659438,40,0,3
147,625,0,1,2.842909717,2,0,3
147,625,1,1,-0.7458365157,85,0,3
147,897,1,1,2.842872971,1,0,3
147,897,0,1,-1.528869427,150,0,3
147,481,1,1,2.844414065,1,1,3
147,481,0,1,2.593327425,50,0,3
149,587,0,1,2.842906899,2,0,3
149,587,1,1,1.859652416,40,0,3
149,625,0,1,2.842905856,2,0,3
149,625,1,1,-0.7458346951,85,0,3
149,897,1,1,2.842875225,1,0,3
149,897,0,1,-1.524736581,140,0,3
149,481,1,1,2.8444126,1,1,3
149,481,0,1,2.593323896,50,0,3
150,587,0,1,2.839380909,1,0,3
150,587,1,1,1.855687676,42,0,3
150,833,0,1,2.839375151,1,0,3
150,833,1,1,-1.739198168,101,0,3
150,625,0,1,2.839390838,1,1,3
150,625,1,1,-0.7532048224,85,0,3
150,897,1,1,2.839212056,0,0,3
150,897,0,1,-1.527823978,192,0,3
152,587,0,1,2.837695403,1,0,3
152,587,1,1,1.855665641,40,0,3
152,897,1,1,2.837701704,1,0,3
152,897,0,1,-1.539515079,171,0,3
152,790,1,1,2.837652245,1,0,3
152,790,0,1,0.6924055479,53,0,3
152,481,1,1,2.839393318,1,1,3
152,481,0,1,2.592991282,50,0,3
154,587,0,1,2.837700566,1,0,3
154,587,1,1,1.855682833,40,0,3
154,790,1,1,2.837684091,1,0,3
154,790,0,1,0.6924279596,53,0,3
154,897,1,1,2.837732463,1,0,3
154,897,0,1,-1.539500442,171,0,3
154,481,1,1,2.839418529,1,1,3
154,481,0,1,2.592986682,50,0,3
156,587,0,1,2.83771617,1,0,3
156,587,1,1,1.855689202,40,0,3
156,897,1,1,2.837717529,1,0,3
156,897,0,1,-1.539536324,171,0,3
156,790,1,1,2.837685066,1,0,3
156,790,0,1,0.6924120443,53,0,3
156,481,1,1,2.839417073,1,1,3
156,481,0,1,2.592971211,50,0,3
158,587,0,1,2.837706017,1,0,3
158,587,1,1,1.855681242,40,0,3
158,897,1,1,2.837713653,1,0,3
158,897,0,1,-1.539625308,171,0,3
158,790,1,1,2.83768705,1,0,3
158,790,0,1,0.6924143164,53,0,3
158,481,1,1,2.839400793,1,1,3
158,481,0,1,2.592968479,50,0,3
160,587,0,1,2.837712643,1,0,3
160,587,1,1,1.855678346,40,0,3
160,897,1,1,2.837714307,1,0,3
160,897,0,1,-1.539671414,171,0,3
160,790,1,1,2.837691867,1,0,3
160,790,0,1,0.6924240792,53,0,3
160,481,1,1,2.839397005,1,1,3
