# scorer=cert energy=eta K=3 N=1000 M=4200 seed=1 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
111,69,1,1,6.340708277,1,0,1
111,69,0,1,4.167909485,37,0,1
111,236,0,1,6.340505314,0,1,1
111,236,1,1,-0.2077574384,59,0,1
111,920,1,1,6.340023795,1,0,1
111,920,0,1,4.223588038,28,0,1
111,801,1,1,6.338805452,1,0,1
111,801,0,1,3.635563002,33,0,1
112,69,1,1,6.339454035,1,1,1
112,69,0,1,4.167280196,37,0,1
112,920,1,1,6.33876948,1,0,1
112,920,0,1,4.222585512,28,0,1
112,801,1,1,6.337552662,1,0,1
112,801,0,1,3.634172261,33,0,1
112,802,1,1,6.335502953,2,0,1
112,802,0,1,2.524509126,43,0,1
114,236,0,1,6.339453598,0,1,1
114,236,1,1,-0.2090558487,59,0,1
114,920,1,1,6.338975754,1,0,1
114,920,0,1,4.222993736,28,0,1
114,801,1,1,6.337756049,1,0,1
114,801,0,1,3.634616489,33,0,1
114,802,1,1,6.33570086,2,0,1
114,802,0,1,2.527529635,43,0,1
116,236,0,1,6.339454497,0,1,1
116,236,1,1,-0.2090537161,59,0,1
116,920,1,1,6.338976041,1,0,1
116,920,0,1,4.222992572,28,0,1
116,801,1,1,6.337757226,1,0,1
116,801,0,1,3.634617022,33,0,1
116,802,1,1,6.335699606,2,0,1
116,802,0,1,2.527530422,43,0,1
118,236,0,1,6.339454207,0,1,1
118,236,1,1,-0.2090532124,59,0,1
118,920,1,1,6.338975297,1,0,1
118,920,0,1,4.222998153,28,0,1
118,801,1,1,6.337756826,1,0,1
118,801,0,1,3.634617759,33,0,1
118,802,1,1,6.335699715,2,0,1
118,802,0,1,2.527527727,43,0,1
120,236,0,1,6.339454229,0,1,1
120,236,1,1,-0.209053574,59,0,1
120,920,1,1,6.338975532,1,0,1
120,920,0,1,4.22299521,28,0,1
120,801,1,1,6.337758099,1,0,1
120,801,0,1,3.634616701,33,0,1
120,802,1,1,6.335703253,2,0,1
120,802,0,1,2.527528481,43,0,1
122,236,0,1,6.339454688,0,1,1
122,236,1,1,-0.2090544502,59,0,1
122,920,1,1,6.338975235,1,0,1
122,920,0,1,4.222993967,28,0,1
122,801,1,1,6.337757434,1,0,1
122,801,0,1,3.634618378,33,0,1
122,802,1,1,6.335701546,2,0,1
122,802,0,1,2.527527378,43,0,1
124,236,0,1,6.339455046,0,1,1
124,236,1,1,-0.2090538154,59,0,1
124,920,1,1,6.338975586,1,0,1
124,920,0,1,4.222994258,28,0,1
124,801,1,1,6.337757831,1,0,1
124,801,0,1,3.634617969,33,0,1
124,802,1,1,6.335701679,2,0,1
124,802,0,1,2.527526885,43,0,1
126,236,0,1,6.339454697,0,1,1
126,236,1,1,-0.2090531167,59,0,1
126,920,1,1,6.3389759,1,0,1
126,920,0,1,4.222994099,28,0,1
126,801,1,1,6.337757946,1,0,1
126,801,0,1,3.634617036,33,0,1
126,802,1,1,6.335700782,2,0,1
126,802,0,1,2.52752667,43,0,1
128,236,0,1,6.339454847,0,1,1
128,236,1,1,-0.2090533223,59,0,1
128,920,1,1,6.338976003,1,0,1
128,920,0,1,4.222994582,28,0,1
128,801,1,1,6.337758175,1,0,1
128,801,0,1,3.634617059,33,0,1
128,802,1,1,6.335700588,2,0,1
128,802,0,1,2.52752708,43,0,1
130,236,0,1,6.339454504,0,1,1
130,236,1,1,-0.2090530323,59,0,1
130,920,1,1,6.338975896,1,0,1
130,920,0,1,4.222996099,28,0,1
130,801,1,1,6.337758317,1,0,1
130,801,0,1,3.634617671,33,0,1
130,802,1,1,6.335700541,2,0,1
130,802,0,1,2.527528514,43,0,1
131,920,1,1,6.337722252,1,0,1
131,920,0,1,4.221994053,28,0,1
131,801,1,1,6.33650635,1,0,1
131,801,0,1,3.633228067,33,0,1
131,802,1,1,6.33445791,2,0,1
131,802,0,1,2.523483347,43,0,1
131,822,1,1,6.33426114,0,1,1
131,822,0,1,2.225291161,46,0,1
133,920,1,1,6.337712377,1,0,1
133,920,0,1,4.221981565,28,0,1
133,801,1,1,6.33650151,1,0,1
133,801,0,1,3.633226917,33,0,1
133,802,1,1,6.334460652,2,0,1
133,802,0,1,2.523482729,43,0,1
133,822,1,1,6.334255166,0,1,1
133,822,0,1,2.225294619,46,0,1
135,920,1,1,6.337702419,1,0,1
135,920,0,1,4.22199152,28,0,1
135,801,1,1,6.336492792,1,0,1
135,801,0,1,3.633233543,33,0,1
135,802,1,1,6.334471825,2,0,1
135,802,0,1,2.524694378,44,0,1
135,822,1,1,6.334215425,0,1,1
135,822,0,1,2.225290621,46,0,1
137,920,1,1,6.337713573,1,0,1
137,920,0,1,4.221992281,28,0,1
137,801,1,1,6.336505451,1,0,1
137,801,0,1,3.633225275,33,0,1
137,802,1,1,6.334484114,2,0,1
137,802,0,1,2.524698031,44,0,1
137,822,1,1,6.334198979,0,1,1
137,822,0,1,2.22528636,46,0,1
139,920,1,1,6.337734234,1,0,1
139,920,0,1,4.221994785,28,0,1
139,801,1,1,6.336525357,1,0,1
139,801,0,1,3.633219174,33,0,1
139,802,1,1,6.334499849,2,0,1
139,802,0,1,2.524699988,44,0,1
139,822,1,1,6.334218989,0,1,1
139,822,0,1,2.22528757,46,0,1
141,920,1,1,6.337759703,1,0,1
141,920,0,1,4.221992626,28,0,1
141,801,1,1,6.336548102,1,0,1
141,801,0,1,3.63321542,33,0,1
141,802,1,1,6.334514966,2,0,1
141,802,0,1,2.524698517,44,0,1
141,822,1,1,6.334239573,0,1,1
141,822,0,1,2.225292153,46,0,1
143,920,1,1,6.337774738,1,0,1
143,920,0,1,4.22199061,28,0,1
143,801,1,1,6.336561867,1,0,1
143,801,0,1,3.633214341,33,0,1
143,802,1,1,6.334524534,2,0,1
143,802,0,1,2.524695005,44,0,1
143,822,1,1,6.33426898,0,1,1
143,822,0,1,2.225295592,46,0,1
145,920,1,1,6.337785787,1,0,1
145,920,0,1,4.222534804,26,0,1
145,801,1,1,6.336573242,1,0,1
145,801,0,1,3.633212979,33,0,1
145,802,1,1,6.334526681,2,0,1
145,802,0,1,2.524691059,44,0,1
145,822,1,1,6.334284098,0,1,1
145,822,0,1,2.225292839,46,0,1
147,920,1,1,6.33778846,1,0,1
147,920,0,1,4.221985682,28,0,1
147,801,1,1,6.336575061,1,0,1
147,801,0,1,3.633213361,33,0,1
147,802,1,1,6.334521779,2,0,1
147,802,0,1,2.524693549,44,0,1
147,822,1,1,6.334293122,0,1,1
147,822,0,1,2.225293892,46,0,1
149,920,1,1,6.337785934,1,0,1
149,920,0,1,4.221989365,28,0,1
149,801,1,1,6.336572326,1,0,1
149,801,0,1,3.633213442,33,0,1
149,802,1,1,6.334513933,2,0,1
149,802,0,1,2.524694995,44,0,1
149,822,1,1,6.334299946,0,1,1
149,822,0,1,2.225295328,46,0,1
150,920,1,1,6.332599783,1,1,1
150,920,0,1,4.216317786,28,0,1
150,801,1,1,6.331375837,1,0,1
150,801,0,1,3.627336069,33,0,1
150,802,1,1,6.32933834,2,0,1
150,802,0,1,2.518219529,43,0,1
150,149,0,1,6.329060659,1,0,1
150,149,1,1,2.670722275,35,0,1
152,801,1,1,6.334799158,1,0,1
152,801,0,1,3.632097892,33,0,1
152,802,1,1,6.332719476,2,0,1
152,802,0,1,2.522361293,44,0,1
152,822,1,1,6.332577733,0,1,1
152,822,0,1,2.224456053,46,0,1
152,149,0,1,6.332511035,1,0,1
152,149,1,1,2.671046986,35,0,1
154,801,1,1,6.334791964,1,0,1
154,801,0,1,3.63209372,33,0,1
154,802,1,1,6.332741068,2,0,1
154,802,0,1,2.522364828,44,0,1
154,822,1,1,6.332548079,0,1,1
154,822,0,1,2.224461672,46,0,1
154,149,0,1,6.332499973,1,0,1
154,149,1,1,2.671033792,35,0,1
156,801,1,1,6.334791791,1,0,1
156,801,0,1,3.632102369,33,0,1
156,802,1,1,6.332748698,2,0,1
156,802,0,1,2.522358979,44,0,1
156,822,1,1,6.332540827,0,1,1
156,822,0,1,2.224459281,46,0,1
156,149,0,1,6.332504798,1,0,1
156,149,1,1,2.671034993,35,0,1
158,801,1,1,6.334789361,1,0,1
158,801,0,1,3.632107734,33,0,1
158,802,1,1,6.332759342,2,0,1
158,802,0,1,2.522351801,44,0,1
158,822,1,1,6.332519562,0,1,1
158,822,0,1,2.224459971,46,0,1
158,149,0,1,6.332509705,1,0,1
158,149,1,1,2.671044106,35,0,1
160,801,1,1,6.334803566,1,0,1
160,801,0,1,3.632100147,33,0,1
160,802,1,1,6.332761825,2,0,1
160,802,0,1,2.522350065,44,0,1
160,822,1,1,6.332513484,0,1,1
160,822,0,1,2.22445339,46,0,1
160,149,0,1,6.332519689,1,0,1
160,149,1,1,2.671041321,35,0,1
162,801,1,1,6.334809445,1,0,1
162,801,0,1,3.632100016,33,0,1
162,802,1,1,6.332760884,2,0,1
162,802,0,1,2.522356863,44,0,1
162,822,1,1,6.332518403,0,1,1
162,822,0,1,2.224458873,46,0,1
162,149,0,1,6.332528834,1,0,1
162,149,1,1,2.671039583,35,0,1
