# scorer=cert energy=eta K=3 N=1000 M=4200 seed=15 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
14,810,1,1,2.817820228,42,0,1
16,132,1,1,5.995050352,0,1,1
16,132,0,1,4.724871149,27,0,1
16,620,0,1,5.994705807,0,0,1
16,620,1,1,0.08099620779,70,0,1
16,496,1,1,5.993854447,1,0,1
16,496,0,1,4.622733546,30,0,1
16,810,0,1,5.993562034,1,0,1
16,810,1,1,2.817825519,42,0,1
17,620,0,1,5.994688151,0,1,1
17,620,1,1,0.08097471815,70,0,1
17,496,1,1,5.993851125,1,0,1
17,496,0,1,4.622758899,30,0,1
17,810,0,1,5.993551062,1,0,1
17,810,1,1,2.817829706,42,0,1
17,583,0,1,5.993187947,1,0,1
17,583,1,1,4.237227114,31,0,1
19,620,0,1,5.994674719,0,1,1
19,620,1,1,0.08117237575,70,0,1
19,496,1,1,5.993903316,1,0,1
19,496,0,1,4.622945491,30,0,1
19,810,0,1,5.993588224,1,0,1
19,810,1,1,2.817820001,42,0,1
19,583,0,1,5.993220098,1,0,1
19,583,1,1,4.236990512,30,0,1
21,620,0,1,5.994739213,0,1,1
21,620,1,1,0.08113735749,70,0,1
21,496,1,1,5.993840111,1,0,1
21,496,0,1,4.622875171,30,0,1
21,810,0,1,5.993527036,1,0,1
21,810,1,1,2.817827386,42,0,1
21,583,0,1,5.993155074,1,0,1
21,583,1,1,4.237018801,30,0,1
23,620,0,1,5.994706572,0,1,1
23,620,1,1,0.08100904979,70,0,1
23,496,1,1,5.993892199,1,0,1
23,496,0,1,4.62278635,30,0,1
23,810,0,1,5.993580396,1,0,1
23,810,1,1,2.817831315,42,0,1
23,583,0,1,5.993208659,1,0,1
23,583,1,1,4.237227615,31,0,1
25,620,0,1,5.994709537,0,1,1
25,620,1,1,0.08108808434,70,0,1
25,496,1,1,5.993879961,1,0,1
25,496,0,1,4.622908371,30,0,1
25,810,0,1,5.99357121,1,0,1
25,810,1,1,2.817833246,42,0,1
25,583,0,1,5.993191505,1,0,1
25,583,1,1,4.236989554,30,0,1
27,620,0,1,5.99470596,0,1,1
27,620,1,1,0.08113867447,70,0,1
27,496,1,1,5.993856535,1,0,1
27,496,0,1,4.622884513,30,0,1
27,810,0,1,5.993553665,1,0,1
27,810,1,1,2.817838078,42,0,1
27,583,0,1,5.993173329,1,0,1
27,583,1,1,4.237039146,30,0,1
29,620,0,1,5.994699248,0,1,1
29,620,1,1,0.08104594352,70,0,1
29,496,1,1,5.993887208,1,0,1
29,496,0,1,4.622804907,30,0,1
29,810,0,1,5.993575624,1,0,1
29,810,1,1,2.817830932,42,0,1
29,583,0,1,5.993201626,1,0,1
29,583,1,1,4.236970616,30,0,1
31,620,0,1,5.994706974,0,1,1
31,620,1,1,0.08108229316,70,0,1
31,496,1,1,5.993859751,1,0,1
31,496,0,1,4.622877822,30,0,1
31,810,0,1,5.993542981,1,0,1
31,810,1,1,2.817825217,42,0,1
31,583,0,1,5.99316999,1,0,1
31,583,1,1,4.236951473,30,0,1
33,620,0,1,5.994704142,0,1,1
33,620,1,1,0.08110893607,70,0,1
33,496,1,1,5.993866563,1,0,1
33,496,0,1,4.622870782,30,0,1
33,810,0,1,5.993553637,1,0,1
33,810,1,1,2.81782818,42,0,1
33,583,0,1,5.993175756,1,0,1
33,583,1,1,4.236981994,30,0,1
35,620,0,1,5.994705056,0,1,1
35,620,1,1,0.08103709084,70,0,1
35,496,1,1,5.993877027,1,0,1
35,496,0,1,4.62280603,30,0,1
35,810,0,1,5.993568934,1,0,1
35,810,1,1,2.817829569,42,0,1
35,583,0,1,5.993193104,1,0,1
35,583,1,1,4.236977177,30,0,1
36,496,1,1,5.993521026,1,1,1
36,496,0,1,4.622235137,30,0,1
36,810,0,1,5.99321782,1,0,1
36,810,1,1,2.816953169,42,0,1
36,583,0,1,5.992839303,1,0,1
36,583,1,1,4.236593127,30,0,1
36,622,0,1,5.992766331,1,0,1
36,622,1,1,2.720041873,41,0,1
38,496,1,1,5.99352552,1,1,1
38,496,0,1,4.622250794,30,0,1
38,810,0,1,5.993219618,1,0,1
38,810,1,1,2.816955422,42,0,1
38,583,0,1,5.992843526,1,0,1
38,583,1,1,4.236596884,30,0,1
38,622,0,1,5.992765309,1,0,1
38,622,1,1,2.720034358,41,0,1
40,496,1,1,5.993530587,1,1,1
40,496,0,1,4.622278015,30,0,1
40,810,0,1,5.993227807,1,0,1
40,810,1,1,2.816957496,42,0,1
40,583,0,1,5.992851078,1,0,1
40,583,1,1,4.23658598,30,0,1
40,622,0,1,5.992771746,1,0,1
40,622,1,1,2.720038397,41,0,1
42,496,1,1,5.99352905,1,1,1
42,496,0,1,4.622235691,30,0,1
42,810,0,1,5.993227266,1,0,1
42,810,1,1,2.816958385,42,0,1
42,583,0,1,5.99284953,1,0,1
42,583,1,1,4.236594171,30,0,1
42,622,0,1,5.992765737,1,0,1
42,622,1,1,2.720037054,41,0,1
44,496,1,1,5.993527305,1,1,1
44,496,0,1,4.622262515,30,0,1
44,810,0,1,5.993223639,1,0,1
44,810,1,1,2.816956999,42,0,1
44,583,0,1,5.992846365,1,0,1
44,583,1,1,4.236597956,30,0,1
44,622,0,1,5.992764525,1,0,1
44,622,1,1,2.720035046,41,0,1
46,496,1,1,5.993527603,1,1,1
46,496,0,1,4.622265104,30,0,1
46,810,0,1,5.993224809,1,0,1
46,810,1,1,2.816957047,42,0,1
46,583,0,1,5.992847601,1,0,1
46,583,1,1,4.236598915,30,0,1
46,622,0,1,5.992765364,1,0,1
46,622,1,1,2.720037379,41,0,1
48,496,1,1,5.993527886,1,1,1
48,496,0,1,4.62225398,30,0,1
48,810,0,1,5.993224322,1,0,1
48,810,1,1,2.816956904,42,0,1
48,583,0,1,5.992848194,1,0,1
48,583,1,1,4.236602291,30,0,1
48,622,0,1,5.992765147,1,0,1
48,622,1,1,2.720035833,41,0,1
50,496,1,1,5.993527728,1,1,1
50,496,0,1,4.62226824,30,0,1
50,810,0,1,5.993223545,1,0,1
50,810,1,1,2.816956368,42,0,1
50,583,0,1,5.992846658,1,0,1
50,583,1,1,4.236603934,30,0,1
50,622,0,1,5.992766165,1,0,1
50,622,1,1,2.720036688,41,0,1
52,496,1,1,5.993527188,1,1,1
52,496,0,1,4.622263781,30,0,1
52,810,0,1,5.993223249,1,0,1
52,810,1,1,2.816956428,42,0,1
52,583,0,1,5.992846597,1,0,1
52,583,1,1,4.236601151,30,0,1
52,622,0,1,5.99276538,1,0,1
52,622,1,1,2.720037201,41,0,1
54,496,1,1,5.993527429,1,1,1
54,496,0,1,4.622259646,30,0,1
54,810,0,1,5.993222829,1,0,1
54,810,1,1,2.816956532,42,0,1
54,583,0,1,5.99284624,1,0,1
54,583,1,1,4.236600634,30,0,1
54,622,0,1,5.992765627,1,0,1
54,622,1,1,2.720036228,41,0,1
55,810,0,1,5.992049006,1,1,1
55,810,1,1,2.809977305,42,0,1
55,583,0,1,5.991670732,1,0,1
55,583,1,1,4.234599512,30,0,1
55,622,0,1,5.991593536,1,0,1
55,622,1,1,2.719109183,41,0,1
55,391,0,1,5.990580369,1,0,1
55,391,1,1,3.081257451,42,0,1
57,810,0,1,5.992050684,1,1,1
57,810,1,1,2.809981728,42,0,1
57,583,0,1,5.99167259,1,0,1
57,583,1,1,4.234602847,30,0,1
57,622,0,1,5.991591134,1,0,1
57,622,1,1,2.719108993,41,0,1
57,391,0,1,5.990582974,1,0,1
57,391,1,1,3.081251529,42,0,1
59,810,0,1,5.992053924,1,1,1
59,810,1,1,2.809983033,42,0,1
59,583,0,1,5.991676996,1,0,1
59,583,1,1,4.23459799,30,0,1
59,622,0,1,5.991591417,1,0,1
59,622,1,1,2.719107011,41,0,1
59,391,0,1,5.990587367,1,0,1
59,391,1,1,3.081251549,42,0,1
61,810,0,1,5.99205462,1,1,1
61,810,1,1,2.809981094,42,0,1
61,583,0,1,5.991677646,1,0,1
61,583,1,1,4.234599184,30,0,1
61,622,0,1,5.991589738,1,0,1
61,622,1,1,2.71910814,41,0,1
61,391,0,1,5.990588067,1,0,1
61,391,1,1,3.081257096,42,0,1
63,810,0,1,5.992054391,1,1,1
63,810,1,1,2.809982382,42,0,1
63,583,0,1,5.991678475,1,0,1
63,583,1,1,4.234603892,30,0,1
63,622,0,1,5.991589093,1,0,1
63,622,1,1,2.719107063,41,0,1
63,391,0,1,5.990589116,1,0,1
63,391,1,1,3.081262575,42,0,1
65,810,0,1,5.992054236,1,1,1
65,810,1,1,2.809981569,42,0,1
65,583,0,1,5.991678585,1,0,1
65,583,1,1,4.234604394,30,0,1
65,622,0,1,5.991589276,1,0,1
65,622,1,1,2.719106798,41,0,1
65,391,0,1,5.990588973,1,0,1
65,391,1,1,3.081265451,42,0,1
67,810,0,1,5.992054275,1,1,1
67,810,1,1,2.809981783,42,0,1
67,583,0,1,5.991678394,1,0,1
67,583,1,1,4.234607075,30,0,1
67,622,0,1,5.991589851,1,0,1
67,622,1,1,2.719107227,41,0,1
67,391,0,1,5.990588967,1,0,1
67,391,1,1,3.081266409,42,0,1
69,810,0,1,5.992054145,1,1,1
69,810,1,1,2.809981994,42,0,1
69,583,0,1,5.991678318,1,0,1
69,583,1,1,4.234607631,30,0,1
69,622,0,1,5.991590543,1,0,1
69,622,1,1,2.719106992,41,0,1
69,391,0,1,5.99058876,1,0,1
69,391,1,1,3.081265783,42,0,1
71,810,0,1,5.992054062,1,1,1
71,810,1,1,2.809981742,42,0,1
71,583,0,1,5.991678245,1,0,1
71,583,1,1,4.234606979,30,0,1
71,622,0,1,5.991590727,1,0,1
71,622,1,1,2.719107258,41,0,1
71,391,0,1,5.99058887,1,0,1
71,391,1,1,3.08126489,42,0,1
73,810,0,1,5.992053973,1,1,1
73,810,1,1,2.80998153,42,0,1
73,583,0,1,5.991678118,1,0,1
73,583,1,1,4.23460604,30,0,1
73,622,0,1,5.991590851,1,0,1
73,622,1,1,2.719107413,41,0,1
73,391,0,1,5.990588679,1,0,1
73,391,1,1,3.081264158,42,0,1
74,583,0,1,5.990202311,1,1,1
74,583,1,1,4.232237072,30,0,1
74,622,0,1,5.990123068,1,0,1
74,622,1,1,2.718042905,41,0,1
74,391,0,1,5.989122492,1,0,1
74,391,1,1,3.078874599,42,0,1
74,645,0,1,5.98832669,1,0,1
74,645,1,1,5.450673848,19,0,1
76,583,0,1,5.990201144,1,1,1
76,583,1,1,4.232244475,30,0,1
76,622,0,1,5.990118534,1,0,1
76,622,1,1,2.718042184,41,0,1
76,391,0,1,5.989120927,1,0,1
76,391,1,1,3.078865292,42,0,1
76,645,0,1,5.988335591,1,0,1
76,645,1,1,5.450677723,19,0,1
78,583,0,1,5.990202045,1,1,1
78,583,1,1,4.232238901,30,0,1
78,622,0,1,5.990116246,1,0,1
78,622,1,1,2.718040413,41,0,1
78,391,0,1,5.989123443,1,0,1
78,391,1,1,3.078866247,42,0,1
78,645,0,1,5.98833499,1,0,1
78,645,1,1,5.450669001,19,0,1
80,583,0,1,5.990200717,1,1,1
80,583,1,1,4.23224471,30,0,1
80,622,0,1,5.990111916,1,0,1
80,622,1,1,2.718042107,41,0,1
80,391,0,1,5.989123984,1,0,1
80,391,1,1,3.078870845,42,0,1
80,645,0,1,5.988340201,1,0,1
80,645,1,1,5.450669898,19,0,1
82,583,0,1,5.990199929,1,1,1
82,583,1,1,4.232255886,30,0,1
82,622,0,1,5.990110624,1,0,1
82,622,1,1,2.718040889,41,0,1
82,391,0,1,5.989122477,1,0,1
82,391,1,1,3.078877944,42,0,1
82,645,0,1,5.988338387,1,0,1
82,645,1,1,5.450674334,19,0,1
84,583,0,1,5.990198598,1,1,1
84,583,1,1,4.232258626,30,0,1
84,622,0,1,5.99011034,1,0,1
84,622,1,1,2.718040488,41,0,1
84,391,0,1,5.989120976,1,0,1
84,391,1,1,3.078883307,42,0,1
84,645,0,1,5.988335684,1,0,1
84,645,1,1,5.451136906,18,0,1
86,583,0,1,5.990196198,1,1,1
86,583,1,1,4.232260036,30,0,1
86,622,0,1,5.990109973,1,0,1
86,622,1,1,2.718041089,41,0,1
86,391,0,1,5.989119446,1,0,1
86,391,1,1,3.07888396,42,0,1
86,645,0,1,5.988333985,1,0,1
86,645,1,1,5.451140865,18,0,1
88,583,0,1,5.990194826,1,1,1
88,583,1,1,4.232259644,30,0,1
88,622,0,1,5.990109931,1,0,1
88,622,1,1,2.718040624,41,0,1
88,391,0,1,5.989118151,1,0,1
88,391,1,1,3.078882835,42,0,1
88,645,0,1,5.988332246,1,0,1
88,645,1,1,5.45114686,18,0,1
90,583,0,1,5.990193821,1,1,1
90,583,1,1,4.232256605,30,0,1
90,622,0,1,5.990110435,1,0,1
90,622,1,1,2.718041402,41,0,1
90,391,0,1,5.98911733,1,0,1
90,391,1,1,3.078881463,42,0,1
90,645,0,1,5.988330803,1,0,1
90,645,1,1,5.451144041,18,0,1
92,583,0,1,5.990193256,1,1,1
92,583,1,1,4.232254692,30,0,1
92,622,0,1,5.990110294,1,0,1
92,622,1,1,2.718041464,41,0,1
92,391,0,1,5.989116664,1,0,1
92,391,1,1,3.078879896,42,0,1
92,645,0,1,5.98832957,1,0,1
92,645,1,1,5.451146581,18,0,1
93,622,0,1,5.988259768,1,1,1
93,622,1,1,2.71738572,41,0,1
93,391,0,1,5.98727149,1,0,1
93,391,1,1,3.07766301,42,0,1
93,645,0,1,5.986484034,1,0,1
93,645,1,1,5.449300778,19,0,1
93,750,0,1,5.986430975,1,0,1
93,750,1,1,3.011510239,39,0,1
95,622,0,1,5.98826264,1,1,1
95,622,1,1,2.717388151,41,0,1
95,391,0,1,5.987278348,1,0,1
95,391,1,1,3.077659282,42,0,1
95,645,0,1,5.986496036,1,0,1
95,645,1,1,5.449302623,19,0,1
95,750,0,1,5.986438425,1,0,1
95,750,1,1,3.01151124,39,0,1
97,622,0,1,5.988264713,1,1,1
97,622,1,1,2.717388202,41,0,1
97,391,0,1,5.98728117,1,0,1
97,391,1,1,3.077655961,42,0,1
97,645,0,1,5.986494807,1,0,1
97,645,1,1,5.449298158,19,0,1
97,750,0,1,5.986438953,1,0,1
97,750,1,1,3.011515985,39,0,1
99,622,0,1,5.988265739,1,1,1
99,622,1,1,2.717388781,41,0,1
99,391,0,1,5.987283996,1,0,1
99,391,1,1,3.077655697,42,0,1
99,645,0,1,5.986504524,1,0,1
99,645,1,1,5.449303982,19,0,1
99,750,0,1,5.986442676,1,0,1
99,750,1,1,3.011520069,39,0,1
101,622,0,1,5.988266104,1,1,1
101,622,1,1,2.717388065,41,0,1
101,391,0,1,5.987283255,1,0,1
101,391,1,1,3.077659093,42,0,1
101,645,0,1,5.986504106,1,0,1
101,645,1,1,5.449771248,18,0,1
101,750,0,1,5.986443124,1,0,1
101,750,1,1,3.011517216,39,0,1
103,622,0,1,5.988267027,1,1,1
103,622,1,1,2.71738751,41,0,1
103,391,0,1,5.987283002,1,0,1
103,391,1,1,3.077662478,42,0,1
103,645,0,1,5.986502139,1,0,1
103,645,1,1,5.449301037,19,0,1
103,750,0,1,5.986443061,1,0,1
103,750,1,1,3.011515334,39,0,1
105,622,0,1,5.98826724,1,1,1
105,622,1,1,2.717388153,41,0,1
105,391,0,1,5.987283005,1,0,1
105,391,1,1,3.077663157,42,0,1
105,645,0,1,5.98650224,1,0,1
105,645,1,1,5.449777123,18,0,1
105,750,0,1,5.986443694,1,0,1
105,750,1,1,3.011513148,39,0,1
107,622,0,1,5.988268366,1,1,1
107,622,1,1,2.717388177,41,0,1
107,391,0,1,5.987283372,1,0,1
107,391,1,1,3.077662686,42,0,1
107,645,0,1,5.986503303,1,0,1
107,645,1,1,5.449778898,18,0,1
107,750,0,1,5.986444256,1,0,1
107,750,1,1,3.01151217,39,0,1
109,622,0,1,5.988269071,1,1,1
109,622,1,1,2.717388478,41,0,1
109,391,0,1,5.987283117,1,0,1
109,391,1,1,3.077662635,42,0,1
109,645,0,1,5.986502541,1,0,1
109,645,1,1,5.449305522,19,0,1
109,750,0,1,5.986444601,1,0,1
109,750,1,1,3.011512963,39,0,1
111,622,0,1,5.98826914,1,1,1
111,622,1,1,2.717388494,41,0,1
111,391,0,1,5.987282919,1,0,1
111,391,1,1,3.077662035,42,0,1
111,645,0,1,5.986501961,1,0,1
111,645,1,1,5.449305091,19,0,1
111,750,0,1,5.986444418,1,0,1
111,750,1,1,3.011513361,39,0,1
112,391,0,1,5.985342807,1,1,1
112,391,1,1,3.076281565,42,0,1
112,645,0,1,5.984561703,1,0,1
112,645,1,1,5.447452299,19,0,1
112,750,0,1,5.984516554,1,0,1
112,750,1,1,3.009861332,39,0,1
112,377,1,1,5.983261191,1,0,1
112,377,0,1,3.691699987,43,0,1
114,391,0,1,5.985345878,1,1,1
114,391,1,1,3.076279414,42,0,1
114,645,0,1,5.984561455,1,0,1
114,645,1,1,5.44792363,18,0,1
114,750,0,1,5.984523655,1,0,1
114,750,1,1,3.009866813,39,0,1
114,377,1,1,5.983274383,1,0,1
114,377,0,1,3.691700159,43,0,1
116,391,0,1,5.985348706,1,1,1
116,391,1,1,3.076274816,42,0,1
116,645,0,1,5.984559955,1,0,1
116,645,1,1,5.447919964,18,0,1
116,750,0,1,5.984520685,1,0,1
116,750,1,1,3.009865532,39,0,1
116,377,1,1,5.983273682,1,0,1
116,377,0,1,3.69092454,44,0,1
118,391,0,1,5.985346385,1,1,1
118,391,1,1,3.07627496,42,0,1
118,645,0,1,5.984556819,1,0,1
118,645,1,1,5.44792537,18,0,1
118,750,0,1,5.984517686,1,0,1
118,750,1,1,3.009867187,39,0,1
118,377,1,1,5.983273771,1,0,1
118,377,0,1,3.690925303,44,0,1
120,391,0,1,5.985345166,1,1,1
120,391,1,1,3.076273782,42,0,1
120,645,0,1,5.984556156,1,0,1
120,645,1,1,5.447924695,18,0,1
120,750,0,1,5.984517289,1,0,1
120,750,1,1,3.009865902,39,0,1
120,377,1,1,5.983275702,1,0,1
120,377,0,1,3.690925911,44,0,1
122,391,0,1,5.98534534,1,1,1
122,391,1,1,3.076274064,42,0,1
122,645,0,1,5.984557992,1,0,1
122,645,1,1,5.447924604,18,0,1
122,750,0,1,5.984517436,1,0,1
122,750,1,1,3.009863448,39,0,1
122,377,1,1,5.983275313,1,0,1
122,377,0,1,3.690924568,44,0,1
124,391,0,1,5.985345438,1,1,1
124,391,1,1,3.07627558,42,0,1
124,645,0,1,5.984557837,1,0,1
124,645,1,1,5.447927721,18,0,1
124,750,0,1,5.984518206,1,0,1
124,750,1,1,3.009863612,39,0,1
124,377,1,1,5.983274482,1,0,1
124,377,0,1,3.690924733,44,0,1
126,391,0,1,5.985344714,1,1,1
126,391,1,1,3.076276312,42,0,1
126,645,0,1,5.984556951,1,0,1
126,645,1,1,5.447925853,18,0,1
126,750,0,1,5.984517,1,0,1
126,750,1,1,3.009862417,39,0,1
126,377,1,1,5.983272162,1,0,1
126,377,0,1,3.690925429,44,0,1
128,391,0,1,5.985344049,1,1,1
128,391,1,1,3.07627608,42,0,1
128,645,0,1,5.984555756,1,0,1
128,645,1,1,5.447928363,18,0,1
128,750,0,1,5.984516494,1,0,1
128,750,1,1,3.009862333,39,0,1
128,377,1,1,5.983270991,1,0,1
128,377,0,1,3.690925825,44,0,1
130,391,0,1,5.985343433,1,1,1
130,391,1,1,3.076275299,42,0,1
130,645,0,1,5.984554713,1,0,1
130,645,1,1,5.447929527,18,0,1
130,750,0,1,5.984516073,1,0,1
130,750,1,1,3.009862625,39,0,1
130,377,1,1,5.983269708,1,0,1
130,377,0,1,3.690925899,44,0,1
131,645,0,1,5.981664786,1,0,1
131,645,1,1,5.445781209,19,0,1
131,750,0,1,5.981608988,1,0,1
131,750,1,1,3.00401316,39,0,1
131,377,1,1,5.980366612,1,0,1
131,377,0,1,3.683297322,44,0,1
131,657,1,1,5.979766075,0,1,1
131,657,0,1,2.829286368,74,0,1
133,645,0,1,5.981650349,1,1,1
133,645,1,1,5.445802439,19,0,1
133,750,0,1,5.981609396,1,0,1
133,750,1,1,3.004025283,39,0,1
133,377,1,1,5.980369241,1,0,1
133,377,0,1,3.683289921,44,0,1
133,657,1,1,5.97975208,1,0,1
133,657,0,1,2.82925931,74,0,1
135,645,0,1,5.981660456,1,1,1
135,645,1,1,5.445770787,19,0,1
135,750,0,1,5.981612498,1,0,1
135,750,1,1,3.004027401,39,0,1
135,377,1,1,5.980397469,1,0,1
135,377,0,1,3.683295755,44,0,1
135,657,1,1,5.979771348,1,0,1
135,657,0,1,2.829132589,74,0,1
137,645,0,1,5.981670391,1,1,1
137,645,1,1,5.445786672,19,0,1
137,750,0,1,5.981610442,1,0,1
137,750,1,1,3.004040743,39,0,1
137,377,1,1,5.980409496,1,0,1
137,377,0,1,3.683296495,44,0,1
137,657,1,1,5.979768153,1,0,1
137,657,0,1,2.829094722,74,0,1
139,645,0,1,5.981683556,1,1,1
139,645,1,1,5.44620652,18,0,1
139,750,0,1,5.98162374,1,0,1
139,750,1,1,3.004037427,39,0,1
139,377,1,1,5.980430009,1,0,1
139,377,0,1,3.683293317,44,0,1
139,657,1,1,5.979768756,1,0,1
139,657,0,1,2.829096989,74,0,1
141,645,0,1,5.981690178,1,1,1
141,645,1,1,5.446207889,18,0,1
141,750,0,1,5.981626501,1,0,1
141,750,1,1,3.004033933,39,0,1
141,377,1,1,5.980430315,1,0,1
141,377,0,1,3.683294732,44,0,1
141,657,1,1,5.979771872,1,0,1
141,657,0,1,2.829108746,74,0,1
143,645,0,1,5.981691207,1,1,1
143,645,1,1,5.44621014,18,0,1
143,750,0,1,5.981621063,1,0,1
143,750,1,1,3.00403482,39,0,1
143,377,1,1,5.980423712,1,0,1
143,377,0,1,3.683293185,44,0,1
143,657,1,1,5.979765224,1,0,1
143,657,0,1,2.82913504,74,0,1
145,645,0,1,5.981686256,1,1,1
145,645,1,1,5.4457825,19,0,1
145,750,0,1,5.981622193,1,0,1
145,750,1,1,3.004029955,39,0,1
145,377,1,1,5.980418712,1,0,1
145,377,0,1,3.683294036,44,0,1
145,657,1,1,5.979768137,1,0,1
145,657,0,1,2.829156435,74,0,1
147,645,0,1,5.981685767,1,1,1
147,645,1,1,5.446222301,18,0,1
147,750,0,1,5.981622858,1,0,1
147,750,1,1,3.004027204,39,0,1
147,377,1,1,5.980415862,1,0,1
147,377,0,1,3.68329562,44,0,1
147,657,1,1,5.979769972,1,0,1
147,657,0,1,2.829168688,74,0,1
149,645,0,1,5.981685285,1,1,1
149,645,1,1,5.446227393,18,0,1
149,750,0,1,5.981625506,1,0,1
149,750,1,1,3.004026617,39,0,1
149,377,1,1,5.980414494,1,0,1
149,377,0,1,3.683295067,44,0,1
149,657,1,1,5.979772007,1,0,1
149,657,0,1,2.829177267,74,0,1
150,750,0,1,5.977966553,1,0,1
150,750,1,1,2.992199654,39,0,1
150,377,1,1,5.976744665,1,0,1
150,377,0,1,3.676892024,44,0,1
150,657,1,1,5.976093738,0,1,1
150,657,0,1,2.827676657,73,0,1
150,259,0,1,5.976021485,2,0,1
150,259,1,1,4.245022889,36,0,1
152,750,0,1,5.977954782,1,1,1
152,750,1,1,2.992212395,39,0,1
152,377,1,1,5.976737195,1,0,1
152,377,0,1,3.676878093,44,0,1
152,657,1,1,5.976088237,1,0,1
152,657,0,1,2.827637275,73,0,1
152,259,0,1,5.9760194,1,0,1
152,259,1,1,4.24502207,36,0,1
154,750,0,1,5.977956462,1,1,1
154,750,1,1,2.992206165,39,0,1
154,377,1,1,5.976758404,1,0,1
154,377,0,1,3.676898067,44,0,1
154,657,1,1,5.976110038,1,0,1
154,657,0,1,2.827496266,73,0,1
154,259,0,1,5.976010387,1,0,1
154,259,1,1,4.245022145,36,0,1
156,750,0,1,5.977959414,1,1,1
156,750,1,1,2.992210164,39,0,1
156,377,1,1,5.976769235,1,0,1
156,377,0,1,3.676895069,44,0,1
156,657,1,1,5.976114419,1,0,1
156,657,0,1,2.82745786,73,0,1
156,259,0,1,5.976009421,1,0,1
156,259,1,1,4.245021767,36,0,1
158,750,0,1,5.977963111,1,1,1
158,750,1,1,2.992217065,39,0,1
158,377,1,1,5.976776745,1,0,1
158,377,0,1,3.676899661,44,0,1
158,657,1,1,5.976101312,1,0,1
158,657,0,1,2.827458776,73,0,1
158,259,0,1,5.976007239,1,0,1
158,259,1,1,4.245019071,36,0,1
160,750,0,1,5.9779618,1,1,1
160,750,1,1,2.992214555,39,0,1
160,377,1,1,5.976780309,1,0,1
160,377,0,1,3.67689358,44,0,1
160,657,1,1,5.976107773,1,0,1
160,657,0,1,2.827467425,73,0,1
160,259,0,1,5.976005101,1,0,1
160,259,1,1,4.245019547,36,0,1
162,750,0,1,5.977961547,1,0,1
162,750,1,1,2.99221334,39,0,1
162,377,1,1,5.976777691,1,0,1
162,377,0,1,3.676896011,44,0,1
162,657,1,1,5.976108776,0,1,1
162,657,0,1,2.82749625,73,0,1
162,259,0,1,5.976003295,1,0,1
162,259,1,1,4.245022679,36,0,1
164,750,0,1,5.977966006,1,0,1
164,750,1,1,2.992220749,39,0,1
164,377,1,1,5.976777472,1,0,1
