# scorer=cert energy=eta K=3 N=1000 M=4200 seed=3 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
29,810,1,1,2.867666497,2,1,3
29,810,0,1,0.2763382444,58,0,3
31,882,0,1,2.870561413,3,0,3
31,882,1,1,2.50173042,22,0,3
31,178,1,1,2.870560905,3,0,3
31,178,0,1,2.847226206,5,0,3
31,922,1,1,2.870564082,3,0,3
31,922,0,1,0.8123465954,46,0,3
31,810,1,1,2.867658466,2,1,3
31,810,0,1,0.2763615808,58,0,3
33,882,0,1,2.870567797,3,0,3
33,882,1,1,2.501771824,22,0,3
33,178,1,1,2.870567661,3,0,3
33,178,0,1,2.84721651,5,0,3
33,922,1,1,2.870565666,3,0,3
33,922,0,1,0.8122922539,46,0,3
33,810,1,1,2.86765746,2,1,3
33,810,0,1,0.2763529476,58,0,3
35,882,0,1,2.870566634,3,0,3
35,882,1,1,2.501742616,22,0,3
35,178,1,1,2.870566849,3,0,3
35,178,0,1,2.847221385,5,0,3
35,922,1,1,2.870567419,3,0,3
35,922,0,1,0.8123177922,46,0,3
35,810,1,1,2.867656942,2,1,3
35,810,0,1,0.2763504376,58,0,3
36,882,0,1,2.866285599,3,0,3
36,882,1,1,2.496860962,22,0,3
36,178,1,1,2.866286035,3,0,3
36,178,0,1,2.843199157,5,0,3
36,922,1,1,2.866283209,3,0,3
36,922,0,1,0.8107442989,46,0,3
36,625,0,1,2.862548849,2,1,3
36,625,1,1,-0.727403944,85,0,3
38,882,0,1,2.866279277,3,0,3
38,882,1,1,2.496792462,22,0,3
38,178,1,1,2.866280991,3,0,3
38,178,0,1,2.843219026,5,0,3
38,922,1,1,2.866280459,3,0,3
38,922,0,1,0.8108200685,46,0,3
38,625,0,1,2.862544249,2,1,3
38,625,1,1,-0.727482023,85,0,3
40,882,0,1,2.866289375,3,0,3
40,882,1,1,2.496840547,22,0,3
40,178,1,1,2.866290969,3,0,3
40,178,0,1,2.843225307,5,0,3
40,922,1,1,2.86628544,3,0,3
40,922,0,1,0.8107643185,46,0,3
40,625,0,1,2.862544251,2,1,3
40,625,1,1,-0.7274587247,85,0,3
42,882,0,1,2.866286735,3,0,3
42,882,1,1,2.496808882,22,0,3
42,178,1,1,2.866287546,3,0,3
42,178,0,1,2.843214734,5,0,3
42,922,1,1,2.86628514,3,0,3
42,922,0,1,0.8108002625,46,0,3
42,625,0,1,2.862536501,2,1,3
42,625,1,1,-0.7274324314,85,0,3
44,882,0,1,2.866292436,3,0,3
44,882,1,1,2.4968033,22,0,3
44,178,1,1,2.866293251,3,0,3
44,178,0,1,2.84322032,5,0,3
44,922,1,1,2.866289182,3,0,3
44,922,0,1,0.8107915082,46,0,3
44,625,0,1,2.862537557,2,1,3
44,625,1,1,-0.7274649273,85,0,3
46,882,0,1,2.86629518,3,0,3
46,882,1,1,2.496807593,22,0,3
46,178,1,1,2.866296438,3,0,3
46,178,0,1,2.843225039,5,0,3
46,922,1,1,2.866293054,3,0,3
46,922,0,1,0.8107790479,46,0,3
46,625,0,1,2.862531036,2,1,3
46,625,1,1,-0.7274572799,85,0,3
48,882,0,1,2.866293901,3,0,3
48,882,1,1,2.496809215,22,0,3
48,178,1,1,2.866295319,3,0,3
48,178,0,1,2.843234068,5,0,3
48,922,1,1,2.866291731,3,0,3
48,922,0,1,0.8108094186,46,0,3
48,625,0,1,2.86252541,2,1,3
48,625,1,1,-0.7274455242,85,0,3
50,882,0,1,2.866296346,3,0,3
50,882,1,1,2.496816292,22,0,3
50,178,1,1,2.86629761,3,0,3
50,178,0,1,2.84322868,5,0,3
50,922,1,1,2.8662939,3,0,3
50,922,0,1,0.8107746292,46,0,3
50,625,0,1,2.862524721,2,1,3
50,625,1,1,-0.7274627407,85,0,3
52,882,0,1,2.866294807,3,0,3
52,882,1,1,2.496804846,22,0,3
52,178,1,1,2.866296272,3,0,3
52,178,0,1,2.843235857,5,0,3
52,922,1,1,2.866293372,3,0,3
52,922,0,1,0.8107979484,46,0,3
52,625,0,1,2.862521889,2,1,3
52,625,1,1,-0.7274565987,85,0,3
54,882,0,1,2.866296621,3,0,3
54,882,1,1,2.496815053,22,0,3
54,178,1,1,2.866298185,3,0,3
54,178,0,1,2.843229184,5,0,3
54,922,1,1,2.866293854,3,0,3
54,922,0,1,0.810785994,46,0,3
54,625,0,1,2.862523175,2,1,3
54,625,1,1,-0.7274527231,85,0,3
55,882,0,1,2.861174921,3,0,3
55,882,1,1,2.490054418,22,0,3
55,178,1,1,2.861174273,3,0,3
55,178,0,1,2.838129766,5,0,3
55,922,1,1,2.861176754,3,1,3
55,922,0,1,0.8062446316,46,0,3
55,587,0,1,2.857369518,3,0,3
55,587,1,1,1.880053475,40,0,3
57,882,0,1,2.861170385,2,0,3
57,882,1,1,2.492257103,22,0,3
57,178,1,1,2.861172863,2,1,3
57,178,0,1,2.83813054,4,0,3
57,625,0,1,2.861164872,2,0,3
57,625,1,1,-0.7287991011,85,0,3
57,587,0,1,2.861106004,3,0,3
57,587,1,1,1.882296706,40,0,3
59,882,0,1,2.861154635,2,0,3
59,882,1,1,2.493525591,23,0,3
59,810,1,1,2.861159865,2,1,3
59,810,0,1,0.2708046653,58,0,3
59,625,0,1,2.861155067,2,0,3
59,625,1,1,-0.7267035107,85,0,3
59,587,0,1,2.862570869,3,0,3
59,587,1,1,1.882717304,40,0,3
61,882,0,1,2.861148502,2,0,3
61,882,1,1,2.49352769,23,0,3
61,810,1,1,2.861149282,2,0,3
61,810,0,1,0.2708076952,58,0,3
61,625,0,1,2.861167399,2,1,3
61,625,1,1,-0.7267331337,85,0,3
61,587,0,1,2.862590767,3,0,3
61,587,1,1,1.88270981,40,0,3
63,882,0,1,2.861162286,2,0,3
63,882,1,1,2.493527352,23,0,3
63,810,1,1,2.861162412,2,1,3
63,810,0,1,0.2708156181,58,0,3
63,625,0,1,2.86116081,2,0,3
63,625,1,1,-0.726738774,85,0,3
63,587,0,1,2.862596208,3,0,3
63,587,1,1,1.882682449,40,0,3
65,882,0,1,2.861163993,2,0,3
65,882,1,1,2.493504547,23,0,3
65,810,1,1,2.861164497,2,1,3
65,810,0,1,0.2708001815,58,0,3
65,625,0,1,2.861152094,2,0,3
65,625,1,1,-0.7266790947,85,0,3
65,587,0,1,2.862585745,3,0,3
65,587,1,1,1.882720151,40,0,3
67,882,0,1,2.861135011,2,0,3
67,882,1,1,2.493538657,23,0,3
67,810,1,1,2.861140866,2,0,3
67,810,0,1,0.2708091084,58,0,3
67,625,0,1,2.861166728,2,1,3
67,625,1,1,-0.7267658499,85,0,3
67,587,0,1,2.862582651,3,0,3
67,587,1,1,1.882704436,40,0,3
69,882,0,1,2.86115545,2,1,3
69,882,1,1,2.493505543,23,0,3
69,810,1,1,2.861155058,2,0,3
69,810,0,1,0.2708132486,58,0,3
69,625,0,1,2.861143395,2,0,3
69,625,1,1,-0.7267266913,85,0,3
69,587,0,1,2.862598543,3,0,3
69,587,1,1,1.882689571,40,0,3
71,341,1,1,2.861179193,3,0,3
71,341,0,1,0.02189878699,62,0,3
71,810,1,1,2.861181169,3,1,3
71,810,0,1,0.2713468595,61,0,3
71,625,0,1,2.861167292,3,0,3
71,625,1,1,-0.7265546827,85,0,3
71,587,0,1,2.862594538,4,0,3
71,587,1,1,1.883476278,40,0,3
73,341,1,1,2.86114901,3,0,3
73,341,0,1,0.02189719295,62,0,3
73,810,1,1,2.861150851,3,0,3
73,810,0,1,0.2713454142,61,0,3
73,625,0,1,2.861193775,3,1,3
73,625,1,1,-0.7266923088,85,0,3
73,587,0,1,2.862575397,4,0,3
73,587,1,1,1.883472733,40,0,3
74,341,1,1,2.856012458,3,0,3
74,341,0,1,0.01782451556,65,0,3
74,810,1,1,2.855971938,4,0,3
74,810,0,1,0.2656841876,61,0,3
74,587,0,1,2.857421203,4,0,3
74,587,1,1,1.87942091,40,0,3
74,206,1,1,2.856043166,3,1,3
74,206,0,1,-0.1098464071,56,0,3
76,341,1,1,2.85600778,4,0,3
76,341,0,1,0.01783519809,65,0,3
76,810,1,1,2.855995912,4,0,3
76,810,0,1,0.2656808954,61,0,3
76,206,1,1,2.856041892,3,1,3
76,206,0,1,-0.1098115405,56,0,3
76,587,0,1,2.857453369,4,0,3
76,587,1,1,1.879462039,40,0,3
78,341,1,1,2.856048158,3,0,3
78,341,0,1,0.01782562575,65,0,3
78,810,1,1,2.855981238,4,0,3
78,810,0,1,0.2656877178,61,0,3
78,206,1,1,2.856050482,3,1,3
78,206,0,1,-0.1098364553,56,0,3
78,587,0,1,2.857452891,4,0,3
78,587,1,1,1.879460722,40,0,3
80,341,1,1,2.855998266,4,0,3
80,341,0,1,0.01782616187,65,0,3
80,810,1,1,2.855992376,4,0,3
80,810,0,1,0.2656890043,61,0,3
80,206,1,1,2.856048904,3,1,3
80,206,0,1,-0.1098358158,56,0,3
80,587,0,1,2.85746118,4,0,3
80,587,1,1,1.879454261,40,0,3
82,341,1,1,2.856017047,4,0,3
82,341,0,1,0.01782708047,65,0,3
82,810,1,1,2.856010256,4,0,3
82,810,0,1,0.2656810127,61,0,3
82,206,1,1,2.856045584,3,1,3
82,206,0,1,-0.1098249879,56,0,3
82,587,0,1,2.857471178,4,0,3
82,587,1,1,1.879449388,40,0,3
84,341,1,1,2.856011523,4,0,3
84,341,0,1,0.01782524226,65,0,3
84,810,1,1,2.856003468,4,0,3
84,810,0,1,0.2656914334,61,0,3
84,587,0,1,2.857465323,4,0,3
84,587,1,1,1.879460174,40,0,3
84,206,1,1,2.85604413,3,1,3
84,206,0,1,-0.1098315851,56,0,3
86,341,1,1,2.856008088,4,0,3
86,341,0,1,0.01782709434,65,0,3
86,810,1,1,2.856003112,4,0,3
86,810,0,1,0.2656842779,61,0,3
86,587,0,1,2.857466709,4,0,3
86,587,1,1,1.87945146,40,0,3
86,206,1,1,2.856037301,3,1,3
86,206,0,1,-0.1098382485,56,0,3
88,341,1,1,2.85601846,4,0,3
88,341,0,1,0.01782779347,65,0,3
88,810,1,1,2.856010171,4,0,3
88,810,0,1,0.2656880428,61,0,3
88,587,0,1,2.857472495,4,0,3
88,587,1,1,1.879456129,40,0,3
88,206,1,1,2.856033991,3,1,3
88,206,0,1,-0.1098323971,56,0,3
90,341,1,1,2.856015833,4,0,3
90,341,0,1,0.01782610877,65,0,3
90,810,1,1,2.856010404,4,0,3
90,810,0,1,0.2656854091,61,0,3
90,587,0,1,2.857472226,4,0,3
90,587,1,1,1.879454415,40,0,3
90,206,1,1,2.856032634,3,1,3
90,206,0,1,-0.1098324162,56,0,3
92,341,1,1,2.856015313,4,0,3
92,341,0,1,0.01782775054,65,0,3
92,810,1,1,2.856009309,4,0,3
92,810,0,1,0.2656862463,61,0,3
92,587,0,1,2.85746889,4,0,3
92,587,1,1,1.879453542,40,0,3
92,206,1,1,2.856028644,3,1,3
92,206,0,1,-0.1098378593,56,0,3
93,341,1,1,2.850882327,4,0,3
93,341,0,1,-0.008751069952,65,0,3
93,810,1,1,2.850871683,4,0,3
93,810,0,1,0.2607076507,58,0,3
93,587,0,1,2.852325938,4,0,3
93,587,1,1,1.874379319,40,0,3
93,790,1,1,2.850832035,3,1,3
93,790,0,1,0.7038762412,54,0,3
95,341,1,1,2.850827033,3,0,3
95,341,0,1,0.0160471805,62,0,3
95,810,1,1,2.85082564,3,0,3
95,810,0,1,0.2603700274,61,0,3
95,206,1,1,2.850842967,3,1,3
95,206,0,1,-0.1417587927,56,0,3
95,587,0,1,2.852171898,4,0,3
95,587,1,1,1.875002535,40,0,3
97,341,1,1,2.850876313,4,0,3
97,341,0,1,-0.008745862695,65,0,3
97,810,1,1,2.850864248,4,0,3
97,810,0,1,0.2607019863,58,0,3
97,790,1,1,2.85084116,3,1,3
97,790,0,1,0.703903395,54,0,3
97,587,0,1,2.852333185,4,0,3
97,587,1,1,1.874419392,40,0,3
99,341,1,1,2.850873601,4,0,3
99,341,0,1,-0.008754538714,65,0,3
99,810,1,1,2.850861332,4,0,3
99,810,0,1,0.2606909464,58,0,3
99,790,1,1,2.850841686,3,1,3
99,790,0,1,0.7042797436,52,0,3
99,587,0,1,2.852326304,4,0,3
99,587,1,1,1.874391537,40,0,3
101,341,1,1,2.850893958,4,0,3
101,341,0,1,-0.008746500745,65,0,3
101,810,1,1,2.850875455,4,0,3
101,810,0,1,0.260687167,58,0,3
101,790,1,1,2.85084459,3,1,3
101,790,0,1,0.7042697994,52,0,3
101,587,0,1,2.852341941,4,0,3
101,587,1,1,1.874392024,40,0,3
103,341,1,1,2.850898946,4,0,3
103,341,0,1,-0.008751151297,65,0,3
103,810,1,1,2.850881152,4,0,3
103,810,0,1,0.2606966046,58,0,3
103,790,1,1,2.85083053,3,1,3
103,790,0,1,0.7042662621,52,0,3
103,587,0,1,2.852346284,4,0,3
103,587,1,1,1.874395386,40,0,3
105,341,1,1,2.850891481,4,0,3
105,341,0,1,-0.008749054721,65,0,3
105,810,1,1,2.85087955,4,0,3
105,810,0,1,0.2606906608,58,0,3
105,790,1,1,2.850823659,3,1,3
105,790,0,1,0.7042711915,52,0,3
105,587,0,1,2.852350814,4,0,3
105,587,1,1,1.874401417,40,0,3
107,341,1,1,2.850901644,4,0,3
107,341,0,1,-0.008748324166,65,0,3
107,810,1,1,2.85088682,4,0,3
107,810,0,1,0.260690656,58,0,3
107,790,1,1,2.850820634,3,1,3
107,790,0,1,0.7042651118,52,0,3
107,587,0,1,2.852354881,4,0,3
107,587,1,1,1.874390321,40,0,3
109,341,1,1,2.850900823,4,0,3
109,341,0,1,-0.00875127685,65,0,3
109,810,1,1,2.85088803,4,0,3
109,810,0,1,0.2606946086,58,0,3
109,790,1,1,2.850820457,3,1,3
109,790,0,1,0.7042731927,52,0,3
109,587,0,1,2.852356276,4,0,3
109,587,1,1,1.874392763,40,0,3
111,341,1,1,2.850897562,4,0,3
111,341,0,1,-0.008749768269,65,0,3
111,810,1,1,2.850887082,4,0,3
111,810,0,1,0.2606878573,58,0,3
111,790,1,1,2.850818358,3,1,3
111,790,0,1,0.7042677666,52,0,3
111,587,0,1,2.852352509,4,0,3
111,587,1,1,1.874395566,40,0,3
112,341,1,1,2.845703865,4,0,3
112,341,0,1,-0.009847595686,63,0,3
112,810,1,1,2.845699016,4,0,3
112,810,0,1,0.2552487893,60,0,3
112,587,0,1,2.847145625,4,0,3
112,587,1,1,1.869985106,40,0,3
112,897,1,1,2.845630912,2,1,3
112,897,0,1,-1.527231234,119,0,3
114,341,1,1,2.845704722,4,0,3
114,341,0,1,-0.009849976857,63,0,3
114,810,1,1,2.845692085,4,0,3
114,810,0,1,0.2552524452,60,0,3
114,587,0,1,2.847146316,4,0,3
114,587,1,1,1.869973064,40,0,3
114,481,1,1,2.84646552,2,1,3
114,481,0,1,2.585508107,51,0,3
116,341,1,1,2.845680983,4,0,3
116,341,0,1,-0.009855532178,63,0,3
116,810,1,1,2.845676699,4,0,3
116,810,0,1,0.2553367606,58,0,3
116,587,0,1,2.847126517,4,0,3
116,587,1,1,1.869985779,40,0,3
116,897,1,1,2.845561032,2,1,3
116,897,0,1,-1.527267152,119,0,3
118,341,1,1,2.845686765,4,0,3
118,341,0,1,-0.009846743065,63,0,3
118,810,1,1,2.845669114,4,0,3
118,810,0,1,0.2558563342,61,0,3
118,587,0,1,2.847136329,4,0,3
118,587,1,1,1.869997121,40,0,3
118,897,1,1,2.845603851,2,1,3
118,897,0,1,-1.527178082,119,0,3
120,341,1,1,2.845696414,4,0,3
120,341,0,1,-0.009846557949,63,0,3
120,810,1,1,2.845687913,4,0,3
120,810,0,1,0.2552484244,60,0,3
120,587,0,1,2.847126455,4,0,3
120,587,1,1,1.869988168,40,0,3
120,481,1,1,2.846425323,2,1,3
120,481,0,1,2.585473805,51,0,3
122,341,1,1,2.845669748,4,0,3
122,341,0,1,-0.009854784823,63,0,3
122,810,1,1,2.845661609,4,0,3
122,810,0,1,0.2553293662,58,0,3
122,587,0,1,2.847115862,4,0,3
122,587,1,1,1.86998634,40,0,3
122,897,1,1,2.845568216,2,1,3
122,897,0,1,-1.527201942,119,0,3
124,341,1,1,2.845692188,4,0,3
124,341,0,1,-0.009846485669,63,0,3
124,810,1,1,2.845668039,4,0,3
124,810,0,1,0.2558569157,61,0,3
124,587,0,1,2.847134701,4,0,3
124,587,1,1,1.87000604,40,0,3
124,897,1,1,2.84559493,2,1,3
124,897,0,1,-1.526961589,119,0,3
126,341,1,1,2.845696041,4,0,3
126,341,0,1,-0.009841619702,63,0,3
126,810,1,1,2.845688235,4,0,3
126,810,0,1,0.2552481064,60,0,3
126,587,0,1,2.847117452,4,0,3
126,587,1,1,1.869977986,40,0,3
126,481,1,1,2.846423218,2,1,3
126,481,0,1,2.585478483,51,0,3
128,341,1,1,2.845671411,4,0,3
128,341,0,1,-0.009856303595,63,0,3
128,810,1,1,2.845662118,4,0,3
128,810,0,1,0.2553301937,58,0,3
128,587,0,1,2.847118281,4,0,3
128,587,1,1,1.8699972,40,0,3
128,897,1,1,2.84556443,2,1,3
128,897,0,1,-1.527066529,119,0,3
130,341,1,1,2.84567506,4,0,3
130,341,0,1,-0.009843433405,63,0,3
130,810,1,1,2.845654078,4,0,3
130,810,0,1,0.2558610228,61,0,3
130,587,0,1,2.847129933,4,0,3
130,587,1,1,1.870003444,40,0,3
130,897,1,1,2.845585962,2,1,3
130,897,0,1,-1.526998625,119,0,3
131,341,1,1,2.840448649,4,0,3
131,341,0,1,-0.01757233014,63,0,3
131,810,1,1,2.84044736,4,0,3
131,810,0,1,0.2433447442,61,0,3
131,587,0,1,2.841925886,4,0,3
131,587,1,1,1.862855304,38,0,3
131,481,1,1,2.841167886,2,1,3
131,481,0,1,2.585578559,51,0,3
133,341,1,1,2.840474991,4,0,3
133,341,0,1,-0.01757215133,63,0,3
133,810,1,1,2.840462539,4,0,3
133,810,0,1,0.2427220868,58,0,3
133,587,0,1,2.841955434,4,0,3
133,587,1,1,1.862635865,39,0,3
133,481,1,1,2.841150051,2,1,3
133,481,0,1,2.585585619,51,0,3
135,341,1,1,2.84047221,4,0,3
135,341,0,1,-0.01756711976,63,0,3
135,810,1,1,2.840457354,4,0,3
135,810,0,1,0.2433402901,61,0,3
135,587,0,1,2.841941888,4,0,3
135,587,1,1,1.862670157,39,0,3
135,481,1,1,2.84113622,2,1,3
135,481,0,1,2.585591724,51,0,3
137,341,1,1,2.84049107,4,0,3
137,341,0,1,-0.01756509835,63,0,3
137,810,1,1,2.840475837,4,0,3
137,810,0,1,0.2433125638,61,0,3
137,587,0,1,2.841962022,4,0,3
137,587,1,1,1.862668538,39,0,3
137,481,1,1,2.84114462,2,1,3
137,481,0,1,2.585586688,51,0,3
139,341,1,1,2.840486568,4,0,3
139,341,0,1,-0.0175651158,63,0,3
139,810,1,1,2.840469448,4,0,3
139,810,0,1,0.2433337049,61,0,3
139,587,0,1,2.84194347,4,0,3
139,587,1,1,1.862657782,39,0,3
139,481,1,1,2.841152965,2,1,3
139,481,0,1,2.585595987,51,0,3
141,341,1,1,2.84048309,4,0,3
141,341,0,1,-0.01756272175,63,0,3
141,810,1,1,2.840467002,4,0,3
141,810,0,1,0.2433230114,61,0,3
141,587,0,1,2.841950236,4,0,3
141,587,1,1,1.862667815,39,0,3
141,481,1,1,2.84115739,2,1,3
141,481,0,1,2.585582763,51,0,3
143,341,1,1,2.840485778,4,0,3
143,341,0,1,-0.01756610875,63,0,3
143,810,1,1,2.840467946,4,0,3
143,810,0,1,0.2433285544,61,0,3
143,587,0,1,2.841947005,4,0,3
143,587,1,1,1.862664971,39,0,3
143,481,1,1,2.841159492,2,1,3
143,481,0,1,2.585584288,51,0,3
145,341,1,1,2.840484668,4,0,3
145,341,0,1,-0.01756402354,63,0,3
145,810,1,1,2.840468204,4,0,3
145,810,0,1,0.2433258709,61,0,3
145,587,0,1,2.841945513,4,0,3
145,587,1,1,1.862672267,39,0,3
145,481,1,1,2.841155832,2,1,3
145,481,0,1,2.585581786,51,0,3
147,341,1,1,2.840488935,4,0,3
147,341,0,1,-0.01756595168,63,0,3
147,810,1,1,2.840466632,4,0,3
147,810,0,1,0.2433237128,61,0,3
147,587,0,1,2.84194664,4,0,3
147,587,1,1,1.862657899,39,0,3
147,481,1,1,2.841165258,2,1,3
147,481,0,1,2.585581222,51,0,3
149,341,1,1,2.840482642,4,0,3
149,341,0,1,-0.01756367003,63,0,3
149,810,1,1,2.84046396,4,0,3
149,810,0,1,0.2433283251,61,0,3
149,587,0,1,2.841942427,4,0,3
149,587,1,1,1.862664568,39,0,3
149,481,1,1,2.841162219,2,1,3
149,481,0,1,2.585582424,51,0,3
150,341,1,1,2.836918299,2,0,3
150,341,0,1,-0.02024808071,63,0,3
150,833,0,1,2.836925908,2,0,3
150,833,1,1,-1.743885413,101,0,3
150,810,1,1,2.836929663,2,1,3
150,810,0,1,0.2372192152,61,0,3
150,587,0,1,2.836567034,4,0,3
150,587,1,1,1.859799454,41,0,3
152,341,1,1,2.837662695,4,0,3
152,341,0,1,-0.02148521146,63,0,3
152,587,0,1,2.837686604,4,0,3
152,587,1,1,1.858848176,39,0,3
152,481,1,1,2.836917845,2,1,3
152,481,0,1,2.582619613,51,0,3
152,833,0,1,2.836886993,3,0,3
152,833,1,1,0.4710019088,90,0,3
154,341,1,1,2.837660325,4,0,3
154,341,0,1,-0.02148514774,63,0,3
154,587,0,1,2.837674502,4,0,3
154,587,1,1,1.858856602,39,0,3
154,481,1,1,2.836891841,2,1,3
154,481,0,1,2.582598615,51,0,3
154,833,0,1,2.836899837,3,0,3
154,833,1,1,0.4709777695,90,0,3
156,341,1,1,2.837666801,4,0,3
156,341,0,1,-0.02148210027,63,0,3
156,587,0,1,2.83766519,4,0,3
156,587,1,1,1.858850692,39,0,3
156,481,1,1,2.836909601,2,1,3
156,481,0,1,2.582598335,51,0,3
156,833,0,1,2.83688883,3,0,3
156,833,1,1,0.4709791186,90,0,3
158,341,1,1,2.837674644,4,0,3
158,341,0,1,-0.02147913029,63,0,3
158,587,0,1,2.837671439,4,0,3
158,587,1,1,1.858854962,39,0,3
158,481,1,1,2.8369072,2,1,3
158,481,0,1,2.582592078,51,0,3
158,833,0,1,2.836899769,3,0,3
158,833,1,1,0.4709750939,90,0,3
160,341,1,1,2.837679347,4,0,3
160,341,0,1,-0.02147712499,63,0,3
160,587,0,1,2.837673223,4,0,3
160,587,1,1,1.858845674,39,0,3
160,481,1,1,2.836913651,2,1,3
160,481,0,1,2.582586435,51,0,3
160,833,0,1,2.836897452,3,0,3
